#Frame      Mode1    Mode2
   14583    4.202  -10.963
   14584    2.823  -11.142
   14585    4.697  -10.273
   14586    4.124  -10.365
   14587    4.666  -10.127
   14588    3.541  -10.308
   14589    3.474  -10.351
   14590    3.272  -10.486
   14591    2.887  -10.912
   14592    2.142  -11.190
   14593    0.226  -10.823
   14594    1.150  -11.501
   14595    1.862   -9.953
   14596    3.326  -10.874
   14597    3.861  -10.129
   14598    2.214  -10.564
   14599    1.732  -10.684
   14600   -0.580  -11.104
   14601    1.208  -10.128
   14602    0.513  -11.252
   14603    2.225  -10.109
   14604    1.903  -10.473
   14605    1.053  -11.338
   14606    1.568  -10.305
   14607    2.851  -11.404
   14608    3.959  -10.983
   14609    4.063  -10.833
   14610    3.811  -11.013
   14611    2.507  -11.388
   14612    0.838  -11.217
   14613    1.450  -10.862
   14614    1.096  -10.594
   14615    1.476  -11.706
   14616    1.066  -10.384
   14617    1.525  -10.211
   14618    2.087   -9.835
   14619    0.657  -10.965
   14620    3.566  -10.482
   14621    2.022  -10.191
   14622    0.533   -9.478
   14623   -0.194   -9.552
   14624    0.230   -9.163
   14625   -0.542  -10.184
   14626    1.701   -9.971
   14627    0.803   -9.060
   14628    0.996   -8.381
   14629    1.259   -9.039
   14630    1.570   -9.633
   14631    1.526   -9.033
   14632    2.025   -8.906
   14633    0.556   -8.564
   14634   -0.043   -8.999
   14635    0.415   -9.363
   14636    0.909   -9.877
   14637    0.279   -9.598
   14638    2.259   -9.361
   14639    1.728   -9.694
   14640    0.430   -9.105
   14641    0.691  -10.227
   14642    0.516  -10.267
   14643   -0.257   -9.491
   14644    1.187  -10.450
   14645    0.601  -10.496
   14646    1.332   -9.703
   14647    1.410  -10.518
   14648    0.916  -10.695
   14649    1.809  -10.042
   14650    1.362  -10.789
   14651    1.064  -10.014
   14652    0.857  -11.636
   14653    2.125  -10.718
   14654    2.831  -11.432
   14655    2.558  -11.083
   14656    3.475  -10.029
   14657    3.027  -11.463
   14658    2.324  -11.037
   14659    3.383  -11.302
   14660    1.962  -11.246
   14661    1.439  -12.072
   14662    2.493  -11.399
   14663    1.927  -11.895
   14664    1.078  -10.976
   14665   -1.831  -12.006
   14666   -0.588  -11.696
   14667   -0.543  -11.513
   14668   -0.997  -11.318
   14669    0.327  -11.235
   14670   -0.189  -10.651
   14671   -1.246  -10.308
   14672   -1.255  -10.427
   14673    0.368   -9.539
   14674    1.012   -9.180
   14675    1.765   -9.756
   14676    1.652  -10.652
   14677   -0.131  -10.557
   14678    0.693   -9.720
   14679    0.671  -10.504
   14680    1.283  -10.964
   14681    2.395   -9.422
   14682    2.434   -9.185
   14683    5.684   -8.018
   14684    4.543   -8.659
   14685    4.647   -8.015
   14686    5.034   -8.709
   14687    5.923   -7.938
   14688    3.161   -9.533
   14689    4.136   -8.997
   14690    2.931   -9.117
   14691    5.043   -9.031
   14692    3.864   -9.937
   14693    3.202   -9.158
   14694    2.841  -10.229
   14695    0.884   -9.823
   14696    0.592   -9.551
   14697    1.891  -10.534
   14698    0.738   -9.877
   14699    1.437   -8.996
   14700    1.845   -9.107
   14701    1.908   -9.047
   14702    1.736   -7.933
   14703    1.661   -9.083
   14704    1.404   -9.538
   14705   -0.631  -11.150
   14706    0.531   -9.707
   14707   -1.365  -10.447
   14708   -0.291  -10.190
   14709    0.872   -9.665
   14710    0.133   -9.257
   14711    0.564  -10.967
   14712    2.461  -10.202
   14713    1.723   -9.674
   14714    1.644  -10.009
   14715    2.468  -11.128
   14716    2.318  -11.323
   14717    2.689   -8.766
   14718    1.479   -9.589
   14719    0.886  -10.603
   14720   -0.103  -10.052
   14721    0.080   -9.131
   14722   -0.377  -10.320
   14723   -1.416  -10.366
   14724   -0.379   -9.972
   14725    1.823   -9.709
   14726    1.174  -10.221
   14727   -1.360  -10.824
   14728   -0.929  -10.609
   14729    0.214  -10.524
   14730   -0.705   -9.180
   14731   -1.276   -8.663
   14732    1.226   -9.515
   14733    0.763   -9.590
   14734    1.347   -9.321
   14735    0.657   -9.416
   14736   -1.405   -9.696
   14737   -1.844   -9.796
   14738   -3.090  -10.119
   14739   -1.814  -10.429
   14740   -0.281   -9.984
   14741   -0.883  -10.236
   14742   -1.221  -10.032
   14743   -2.059  -10.745
   14744   -0.853  -10.638
   14745   -2.063  -11.295
   14746    0.415  -10.535
   14747    0.630  -10.561
   14748    0.090  -10.976
   14749    1.077  -10.577
   14750    0.828  -11.653
   14751    3.080  -11.504
   14752    1.908  -11.207
   14753    0.633  -11.649
   14754   -1.624   -9.837
   14755    0.474  -10.722
   14756    0.327  -10.718
   14757    0.647   -9.666
   14758   -1.190  -10.786
   14759   -2.352  -10.326
   14760   -0.675  -11.128
   14761   -1.414  -11.517
   14762   -1.381  -10.726
   14763   -0.244  -10.824
   14764   -2.677  -11.269
   14765   -1.517  -10.564
   14766   -0.820  -11.049
   14767   -0.343  -11.214
   14768   -0.447  -11.767
   14769   -0.558  -11.227
   14770   -1.698  -10.407
   14771   -1.277   -9.934
   14772   -2.043  -11.052
   14773   -1.131  -11.617
   14774   -0.083  -10.755
   14775    0.401   -9.992
   14776   -0.480   -9.846
   14777   -1.317  -11.218
   14778   -0.925  -10.985
   14779    0.308  -11.041
   14780   -0.146  -11.324
   14781   -1.087  -10.909
   14782    0.571  -11.008
   14783    0.042  -10.039
   14784   -0.974  -10.184
   14785   -0.848   -8.768
   14786   -1.536  -10.188
   14787   -0.376   -8.813
   14788   -1.085   -9.155
   14789    0.369   -9.042
   14790   -1.601  -10.060
   14791   -1.405   -9.591
   14792   -2.598   -9.797
   14793   -1.591   -9.914
   14794   -2.279  -10.179
   14795    1.138   -7.894
   14796    0.588   -8.926
   14797    0.804   -9.354
   14798    1.857   -9.230
   14799    1.105   -9.764
   14800    0.629   -9.493
   14801    0.744   -9.573
   14802   -0.517  -11.333
   14803   -0.953  -10.298
   14804   -0.781  -10.505
   14805   -1.227  -10.660
   14806   -2.008  -10.420
   14807   -1.072   -8.802
   14808   -3.058   -9.471
   14809   -2.900   -9.338
   14810   -0.966   -9.991
   14811   -2.635   -9.963
   14812   -1.201   -8.757
   14813   -1.803   -8.302
   14814    0.286   -8.580
   14815    0.190   -7.988
   14816    0.217   -8.615
   14817   -0.662   -8.330
   14818   -0.990   -9.891
   14819   -0.490   -9.348
   14820    0.643   -9.078
   14821   -0.428   -8.990
   14822   -0.669   -9.967
   14823   -1.838   -8.953
   14824   -1.658   -8.489
   14825   -1.324   -8.583
   14826   -1.448   -9.744
   14827    0.522   -9.572
   14828    0.478   -8.987
   14829   -1.255   -9.706
   14830   -1.964   -9.319
   14831   -3.406   -9.258
   14832   -2.446   -8.580
   14833   -0.940   -9.418
   14834   -2.566   -9.357
   14835    0.049   -9.451
   14836   -0.367  -10.282
   14837   -0.379   -9.315
   14838   -1.341   -9.704
   14839   -0.521   -8.948
   14840   -1.028  -10.365
   14841   -1.315  -10.283
   14842   -0.997  -10.033
   14843    0.516   -9.038
   14844   -2.146   -8.199
   14845   -2.207   -8.343
   14846   -2.041   -8.896
   14847   -1.194   -8.659
   14848    0.983   -8.588
   14849    2.035   -9.517
   14850    1.190   -9.351
   14851   -0.646   -9.500
   14852   -0.530   -8.571
   14853   -0.214   -9.226
   14854   -1.959   -8.696
   14855   -2.252   -8.918
   14856   -3.319  -10.057
   14857   -2.389  -10.680
   14858   -3.123  -10.596
   14859   -1.766  -10.563
   14860   -0.104  -10.699
   14861   -1.039  -10.135
   14862    0.069   -9.819
   14863   -1.680   -9.877
   14864   -2.672   -9.009
   14865   -1.945  -10.864
   14866   -2.244  -10.450
   14867   -1.279  -10.640
   14868   -1.300  -11.009
   14869   -0.597  -11.094
   14870   -0.399  -10.062
   14871   -0.051  -10.232
   14872    1.008  -10.240
   14873    0.180  -11.372
   14874    0.078  -11.239
   14875    0.129  -10.739
   14876    0.724   -9.449
   14877    0.716   -9.848
   14878    1.279   -9.424
   14879    0.791  -10.563
   14880    0.440  -10.746
   14881    0.363   -9.988
   14882   -0.420   -9.777
   14883    0.837  -10.367
   14884   -0.773  -10.638
   14885   -0.710  -10.354
   14886   -0.576  -10.495
   14887   -0.060   -9.348
   14888    1.298  -10.334
   14889   -0.093  -10.166
   14890    1.564  -10.759
   14891    0.242  -10.053
   14892    1.425  -10.059
   14893   -0.432  -11.261
   14894   -0.971  -10.517
   14895    0.023  -10.414
   14896    0.345  -10.572
   14897    0.762  -10.436
   14898    1.302  -11.004
   14899    0.292  -10.984
   14900    2.989  -10.393
   14901    2.740  -10.485
   14902    3.679  -10.477
   14903    2.577  -11.069
   14904    1.832   -9.698
   14905   -1.155  -10.699
   14906    1.074  -10.699
   14907    1.706  -10.246
   14908    0.753  -10.328
   14909   -0.029  -10.520
   14910    0.182  -11.276
   14911    0.083  -10.800
   14912   -1.098  -11.451
   14913   -1.243  -10.188
   14914   -1.610  -10.924
   14915   -0.635  -10.265
   14916   -0.771  -10.111
   14917    0.148  -10.498
   14918   -0.582  -11.199
   14919   -0.240  -10.860
   14920   -1.976  -10.545
   14921   -1.907  -10.794
   14922    0.722   -9.805
   14923    0.534  -10.500
   14924    1.170  -11.408
   14925   -0.992  -11.029
   14926   -1.605  -11.204
   14927   -0.428  -11.410
   14928   -1.018  -11.081
   14929   -0.382  -12.573
   14930   -1.657  -11.227
   14931    1.423  -11.799
   14932    1.408  -11.429
   14933    0.265  -11.845
   14934    1.683  -11.970
   14935   -0.444  -12.601
   14936    0.328  -12.450
   14937   -1.670  -11.276
   14938   -0.063  -12.060
   14939   -1.081  -11.405
   14940   -1.224  -10.895
   14941   -1.308  -11.412
   14942   -1.405  -10.651
   14943   -1.224  -11.880
   14944   -1.172  -10.608
   14945   -0.302  -12.809
   14946   -0.874  -11.310
   14947   -0.875  -11.654
   14948    0.008  -11.487
   14949   -0.414  -11.238
   14950   -1.528  -11.509
   14951    0.515  -11.013
   14952   -1.146  -10.507
   14953   -2.053  -11.513
   14954   -0.353  -10.274
   14955    0.963  -11.120
   14956    0.327  -11.169
   14957    2.758  -11.303
   14958    1.041   -9.756
   14959    0.029  -10.868
   14960    0.552  -10.893
   14961    2.540  -11.036
   14962    1.043  -10.367
   14963   -0.707  -11.312
   14964   -0.262  -10.962
   14965   -0.424  -10.587
   14966    0.630  -10.300
   14967    0.276   -9.989
   14968    0.867   -9.361
   14969    1.693   -9.796
   14970   -0.031  -10.022
   14971   -0.282  -10.549
   14972    0.084  -10.188
   14973   -0.737  -10.140
   14974    1.083   -9.238
   14975    0.022   -9.460
   14976    0.509  -10.424
   14977    0.999   -9.779
   14978    1.211  -10.902
   14979    1.802  -11.011
   14980    0.071  -10.739
   14981   -0.848  -11.563
   14982   -0.589  -10.474
   14983   -4.309  -10.150
   14984   -3.047  -11.781
   14985   -2.062  -10.775
   14986   -1.425  -10.188
   14987   -0.996  -11.310
   14988   -1.741  -10.319
   14989   -2.690  -10.169
   14990   -1.640  -10.480
   14991   -4.174  -10.203
   14992   -1.501  -10.864
   14993    0.392   -9.988
   14994   -0.362  -10.561
   14995   -0.805  -10.100
   14996   -0.073  -10.107
   14997   -1.286  -10.161
   14998   -0.896  -10.057
   14999   -0.396   -8.698
   15000   -1.227   -9.700
   15001   -1.661  -10.084
   15002   -1.689   -9.501
   15003   -1.650   -9.901
   15004    0.660   -9.460
   15005   -0.829   -9.126
   15006   -1.706   -9.240
   15007   -0.868   -8.427
   15008   -2.134   -9.496
   15009   -3.308   -9.614
   15010   -2.872  -10.704
   15011   -3.993  -11.318
   15012   -3.706   -9.506
   15013   -2.060  -10.191
   15014   -0.867   -9.634
   15015   -2.188  -10.750
   15016   -1.017  -10.918
   15017   -0.052   -9.805
   15018   -0.241  -10.925
   15019    1.274   -9.629
   15020    0.443  -10.256
   15021    0.493   -9.849
   15022   -0.278  -10.674
   15023    0.396  -11.049
   15024    0.905  -11.201
   15025    2.123  -10.652
   15026    1.049  -10.903
   15027    0.468  -11.360
   15028    2.697  -11.303
   15029    1.854  -10.864
   15030    2.642  -11.538
   15031    2.752  -10.628
   15032    3.893  -10.024
   15033    2.733   -9.863
   15034    1.176   -9.431
   15035    1.727  -10.394
   15036    2.821   -9.648
   15037    1.764  -10.070
   15038    2.550   -9.995
   15039    2.251  -10.875
   15040    2.999   -9.142
   15041    0.771  -10.317
   15042   -0.904  -11.571
   15043   -0.525  -10.450
   15044    0.797  -10.505
   15045   -0.315  -10.639
   15046   -2.475  -10.058
   15047   -0.663  -10.195
   15048   -1.360   -9.934
   15049   -0.375   -8.783
   15050   -0.861  -10.208
   15051    0.564   -9.903
   15052    0.093   -9.988
   15053   -1.165  -10.820
   15054    1.046  -11.045
   15055    1.574  -11.466
   15056   -0.192  -10.630
   15057    0.454  -10.901
   15058    0.641  -10.947
   15059    0.079  -11.525
   15060    0.535  -11.759
   15061    0.312  -11.047
   15062    1.283  -11.126
   15063    1.858  -11.321
   15064   -0.273  -11.399
   15065   -1.144  -10.846
   15066   -1.014  -10.408
   15067   -2.305  -10.963
   15068    0.688  -10.648
   15069    0.603  -11.408
   15070   -1.362  -11.706
   15071   -0.550  -10.736
   15072    0.362  -11.392
   15073   -0.021  -10.508
   15074    0.772  -11.396
   15075    0.760  -11.497
   15076   -0.221  -12.128
   15077    0.320  -12.116
   15078    1.424  -11.657
   15079    1.226  -12.009
   15080    0.458  -12.568
   15081    0.556  -12.415
   15082    0.562  -12.025
   15083    1.034  -12.306
   15084   -1.604  -12.221
   15085   -0.273  -12.184
   15086    0.920  -11.593
   15087    1.515  -11.446
   15088    0.973  -11.629
   15089    2.201  -12.670
   15090    2.244  -11.042
   15091    3.009  -11.413
   15092    2.755  -11.792
   15093    2.159  -10.364
   15094    1.269  -11.561
   15095    0.742  -10.827
   15096    1.546  -12.159
   15097    0.906  -12.669
   15098    0.778  -11.421
   15099    0.834  -12.567
   15100    0.297  -12.060
   15101    0.375  -12.216
   15102    0.095  -12.291
   15103   -0.296  -12.191
   15104    1.244  -12.245
   15105    1.668  -11.957
   15106    0.181  -11.648
   15107    1.940  -11.205
   15108    2.697  -11.245
   15109    2.226  -11.769
   15110    0.038  -11.436
   15111   -0.779  -11.424
   15112   -1.567  -12.295
   15113    0.612  -12.791
   15114   -1.647  -11.931
   15115   -0.947  -11.709
   15116   -0.211  -11.798
   15117    0.700  -11.767
   15118    0.123  -12.191
   15119    0.119  -11.747
   15120   -0.109  -10.728
   15121   -0.276  -10.566
   15122    0.026  -10.342
   15123    0.506   -9.819
   15124    1.729  -11.209
   15125    2.505  -10.870
   15126    1.623  -11.755
   15127    0.770  -11.546
   15128    0.605  -12.415
   15129    0.158  -12.249
   15130    0.053  -10.429
   15131   -0.342  -10.519
   15132    1.206  -10.929
   15133    1.727  -10.897
   15134    2.028  -11.070
   15135    1.604  -11.283
   15136    2.199  -10.746
   15137    3.880  -10.938
   15138    4.213  -10.648
   15139    4.052  -10.011
   15140    3.993  -10.923
   15141    2.232  -11.527
   15142    2.233  -10.116
   15143    2.931  -10.953
   15144    4.571  -10.750
   15145    4.678  -10.731
   15146    5.870  -11.718
   15147    3.799  -10.082
   15148    5.452  -10.256
   15149    4.692  -10.139
   15150    5.804  -10.505
   15151    5.538   -9.726
   15152    6.567   -9.464
   15153    5.345  -10.736
   15154    6.906   -9.600
   15155    6.075  -10.431
   15156    4.927  -10.056
   15157    5.755  -11.751
   15158    3.497  -11.722
   15159    4.940  -10.698
   15160    4.891   -9.639
   15161    6.563   -9.583
   15162    5.600  -10.439
   15163    4.457  -10.703
   15164    2.954  -10.436
   15165    4.182   -9.842
   15166    5.764   -9.902
   15167    2.312  -11.389
   15168    2.490  -11.587
   15169    1.005  -12.027
   15170    3.745  -11.148
   15171    2.477  -10.879
   15172    4.460  -10.708
   15173    4.141  -10.759
   15174    3.814  -11.592
   15175    3.005  -12.057
   15176    2.845  -11.223
   15177    2.500  -11.380
   15178    2.079  -11.136
   15179    2.577  -11.265
   15180    3.393  -10.728
   15181    3.709  -10.062
   15182    4.206  -11.249
   15183    2.552  -10.903
   15184    2.145  -11.486
   15185    2.784  -11.313
   15186    2.731  -11.594
   15187    2.227  -11.020
   15188    4.160  -11.125
   15189    4.233   -9.971
   15190    4.092   -9.599
   15191    3.533  -10.073
   15192    7.494   -9.769
   15193    8.025   -9.864
   15194    5.673   -9.863
   15195    4.787  -10.459
   15196    5.727  -10.636
   15197    5.431  -10.850
   15198    3.916  -10.977
   15199    5.721  -10.792
   15200    6.232  -10.714
   15201    5.713   -9.589
   15202    4.182  -10.282
   15203    3.122  -10.845
   15204    2.645  -10.783
   15205    1.981   -9.945
   15206    3.206  -10.027
   15207    0.299  -11.110
   15208    1.180   -9.747
   15209    1.014  -10.355
   15210    2.169   -9.874
   15211    1.054  -11.061
   15212    0.077  -11.987
   15213    0.853  -11.322
   15214    2.755  -11.032
   15215    2.091  -11.469
   15216    2.590  -11.869
   15217    2.929  -11.519
   15218    1.953  -11.550
   15219    2.552  -10.714
   15220    1.930  -12.429
   15221    1.450  -13.324
   15222    1.925  -11.513
   15223    2.143  -11.667
   15224    0.058  -12.286
   15225    1.595  -11.783
   15226    1.779  -11.345
   15227    1.513  -11.778
   15228    2.103  -11.467
   15229    4.406  -11.380
   15230    2.277  -11.370
   15231    2.744  -12.002
   15232    3.106  -11.433
   15233    1.687  -12.369
   15234    2.054  -11.540
   15235    3.494  -10.098
   15236    3.247  -10.009
   15237    2.068  -11.691
   15238    2.201  -11.503
   15239    4.225  -11.680
   15240    3.260  -12.040
   15241    4.834  -12.066
   15242    5.705  -11.291
   15243    5.805  -11.971
   15244    3.180  -12.047
   15245    3.359  -12.102
   15246    2.873  -11.514
   15247    3.403  -11.276
   15248    3.164  -11.185
   15249    3.222  -11.913
   15250    3.187  -12.303
   15251    3.154  -12.142
   15252    1.975  -12.677
   15253    3.924  -11.499
   15254    4.370  -11.112
   15255    3.280  -12.990
   15256    3.072  -12.541
   15257    3.383  -12.501
   15258    2.701  -12.976
   15259    2.186  -12.304
   15260    0.983  -11.949
   15261    1.244  -11.875
   15262    1.454  -11.522
   15263    2.814  -12.458
   15264    1.878  -12.524
   15265    1.167  -11.418
   15266    1.403  -11.961
   15267    1.153  -12.847
   15268   -0.772  -13.703
   15269    1.038  -12.487
   15270    0.508  -12.143
   15271    2.377  -11.955
   15272    0.915  -12.816
   15273   -1.524  -12.317
   15274    0.988  -11.369
   15275    0.793  -12.478
   15276    1.535  -12.412
   15277    1.119  -11.930
   15278    0.521  -13.315
   15279    2.647  -12.979
   15280    2.139  -13.583
   15281    3.046  -13.590
   15282    4.040  -12.540
   15283    4.333  -12.920
   15284    4.688  -13.284
   15285    2.074  -13.151
   15286    2.644  -12.941
   15287    3.236  -12.504
   15288    4.244  -12.410
   15289   -0.289  -12.958
   15290   -0.852  -13.190
   15291    0.142  -12.602
   15292    3.419  -11.663
   15293    3.094  -12.009
   15294    3.089  -11.333
   15295    1.408  -10.917
   15296    0.832  -11.073
   15297    1.524  -11.703
   15298    0.884  -11.675
   15299    2.129  -12.549
   15300    0.085  -13.410
   15301    0.146  -12.530
   15302   -2.325  -12.402
   15303   -2.057  -12.029
   15304    0.463  -13.437
   15305    0.894  -11.866
   15306    2.329  -12.141
   15307    1.231  -12.200
   15308   -1.103  -12.182
   15309    1.127  -12.511
   15310    3.758  -11.909
   15311    3.064  -12.020
   15312    3.917  -11.981
   15313    4.895  -12.087
   15314    2.651  -12.753
   15315    3.717  -11.324
   15316    2.875  -12.226
   15317    3.623  -11.986
   15318    2.380  -12.012
   15319    1.542  -12.535
   15320    1.775  -12.172
   15321    1.506  -12.529
   15322    1.213  -11.228
   15323    5.559  -10.871
   15324    2.080  -10.354
   15325    2.009   -9.293
   15326    3.725  -11.125
   15327    2.483   -9.876
   15328    2.716  -10.031
   15329    2.671  -10.461
   15330    2.499  -10.287
   15331    2.536  -11.167
   15332    2.215  -10.742
   15333    1.680  -11.469
   15334    2.029  -11.010
   15335    1.177  -11.998
   15336    2.906   -9.746
   15337    2.752  -11.157
   15338    2.496  -11.799
   15339    1.939  -12.236
   15340    3.036  -11.636
   15341    4.025  -11.570
   15342    2.280  -12.560
   15343    1.996  -11.317
   15344    1.230  -11.831
   15345    1.638  -11.289
   15346    0.669  -10.470
   15347    1.823  -11.682
   15348    3.836  -11.083
   15349    4.857  -12.115
   15350    2.070  -12.705
   15351    2.509  -12.670
   15352    3.674  -12.978
   15353    4.391  -12.705
   15354    3.647  -11.778
   15355    2.120  -11.607
   15356    4.615  -11.544
   15357    4.001  -11.553
   15358    1.915  -11.502
   15359    2.036  -11.801
   15360    2.821  -11.017
   15361    2.528  -10.144
   15362    2.678  -10.311
   15363    1.270  -11.155
   15364    3.196  -10.361
   15365    3.564   -8.630
   15366    2.379  -10.713
   15367    3.244  -10.344
   15368    3.857  -10.707
   15369    5.433  -10.586
   15370    6.373  -10.638
   15371    5.880  -11.302
   15372    4.229  -10.700
   15373    4.265  -10.255
   15374    1.498  -10.531
   15375    2.866  -10.338
   15376    4.777   -9.390
   15377    3.840  -10.415
   15378    3.035  -10.061
   15379    1.925   -9.318
   15380    1.177  -10.314
   15381    1.294   -9.913
   15382    2.282  -10.488
   15383    3.332  -10.426
   15384    2.221  -10.516
   15385    3.062  -10.294
   15386    1.679  -10.801
   15387    1.205  -11.017
   15388    1.354  -10.353
   15389    2.549   -9.314
   15390    3.905   -9.092
   15391    4.707   -8.882
   15392    3.040  -10.298
   15393    3.791   -9.654
   15394    5.784  -10.450
   15395    6.087  -11.192
   15396    4.448   -9.830
   15397    3.983  -11.112
   15398    2.271  -11.359
   15399    0.767  -10.621
   15400   -0.379  -10.756
   15401    0.553  -10.333
   15402    1.905   -9.936
   15403    1.199  -10.983
   15404    1.676  -10.344
   15405    0.621  -10.822
   15406    0.164  -10.475
   15407    1.045  -11.491
   15408    2.534  -11.126
   15409    2.649  -11.470
   15410    0.886  -11.261
   15411    1.697  -10.762
   15412    2.960  -10.529
   15413    2.408  -10.096
   15414    1.349  -10.408
   15415    1.560  -10.707
   15416    0.924  -10.464
   15417   -0.933  -10.984
   15418   -1.077  -11.580
   15419   -3.266  -11.420
   15420   -1.460  -11.035
   15421   -0.871  -11.287
   15422   -2.152  -10.985
   15423   -2.916  -11.514
   15424   -3.180  -12.894
   15425   -2.349  -11.660
   15426   -0.322  -10.911
   15427    0.455  -10.702
   15428    1.469  -10.318
   15429    2.710  -10.757
   15430    2.705   -9.967
   15431    2.404  -11.636
   15432    0.939  -12.909
   15433   -0.675  -12.218
   15434    0.658  -11.288
   15435    0.962  -12.092
   15436    0.338  -10.162
   15437    0.996  -11.310
   15438    0.966  -11.167
   15439    2.309  -11.204
   15440   -0.028  -11.628
   15441    0.559  -11.413
   15442    1.451  -11.286
   15443    2.158  -11.973
   15444    3.769  -11.541
   15445    1.160  -10.353
   15446    1.139  -11.925
   15447    0.403  -11.632
   15448    0.237  -11.806
   15449    1.437  -10.777
   15450    0.972  -10.726
   15451    0.946  -11.049
   15452    0.354  -10.625
   15453    1.795   -9.943
   15454    1.586  -10.266
   15455    0.791  -10.124
   15456    2.003   -9.707
   15457    1.591   -9.955
   15458    3.351  -10.545
   15459    4.216  -11.051
   15460    3.772  -10.566
   15461    2.345  -11.570
   15462    4.087   -9.360
   15463    3.554  -10.372
   15464    4.975   -9.457
   15465    4.476   -9.856
   15466    5.751  -10.700
   15467    6.189  -10.554
   15468    5.106  -10.500
   15469    6.189  -10.083
   15470    4.887  -10.465
   15471    5.305   -9.882
   15472    3.271  -10.447
   15473    3.172  -10.322
   15474    2.184  -10.374
   15475    3.949   -9.681
   15476    4.979  -10.258
   15477    4.435  -10.554
   15478    3.966  -10.219
   15479    5.954  -10.181
   15480    3.596  -10.961
   15481    2.585   -9.641
   15482    3.117  -10.889
   15483    4.441  -10.221
   15484    4.579  -10.906
   15485    3.205  -11.590
   15486    2.159  -10.732
   15487    2.406  -10.881
   15488    1.496  -10.731
   15489    1.550   -9.913
   15490    3.235  -11.175
   15491    1.825   -9.955
   15492    2.017   -9.250
   15493    2.411   -9.614
   15494    1.508   -8.594
   15495    2.753   -9.574
   15496    3.109  -10.618
   15497    1.739  -10.047
   15498    2.339   -9.620
   15499    3.547   -9.206
   15500    3.195  -10.828
   15501    4.258   -8.672
   15502    3.076   -9.355
   15503    3.468   -9.413
   15504    3.209   -9.594
   15505    5.041  -10.342
   15506    4.219  -10.451
   15507    1.840  -11.705
   15508    2.515  -11.571
   15509    1.413  -11.533
   15510    3.136  -10.987
   15511    5.004  -11.666
   15512    4.966  -10.959
   15513    4.341  -11.701
   15514    5.968  -10.037
   15515    4.864  -10.375
   15516    5.512  -11.120
   15517    5.847  -10.707
   15518    7.017  -10.118
   15519    5.317  -10.754
   15520    4.120  -11.766
   15521    5.094  -12.338
   15522    4.857  -11.338
   15523    4.460  -11.486
   15524    5.193  -11.399
   15525    3.018  -10.736
   15526    2.698  -10.117
   15527    2.692  -11.222
   15528    2.824  -10.135
   15529    3.396   -9.951
   15530    3.227  -10.301
   15531    3.563  -10.660
   15532    3.246  -11.304
   15533    3.020  -10.853
   15534    2.838  -10.355
   15535    1.761  -10.366
   15536    2.298  -10.822
   15537    2.146   -9.604
   15538    1.607   -9.384
   15539    1.162  -10.115
   15540    2.820  -10.184
   15541    5.652   -9.595
   15542    3.231  -10.669
   15543    3.301   -9.539
   15544    3.355   -9.809
   15545    1.688   -9.556
   15546    3.765   -9.707
   15547    3.495   -9.783
   15548    4.447  -10.578
   15549    4.546  -11.229
   15550    2.455  -11.340
   15551    2.333  -11.239
   15552    1.334  -10.998
   15553    2.556  -10.784
   15554    2.058  -11.490
   15555    2.996   -9.551
   15556    2.111  -10.311
   15557    2.843   -9.670
   15558    4.247   -9.556
   15559    4.291   -9.540
   15560    3.159  -10.454
   15561    2.282   -9.821
   15562    1.309   -9.778
   15563    2.176   -9.832
   15564    3.191   -9.689
   15565    2.143  -10.291
   15566    1.670  -10.716
   15567    2.340  -11.650
   15568    4.248  -10.673
   15569    3.922  -11.042
   15570    2.844  -11.358
   15571    0.873  -11.313
   15572    0.922  -11.255
   15573    1.444  -11.194
   15574    1.457  -10.676
   15575    3.602   -9.681
   15576    2.967  -11.171
   15577    2.077  -11.414
   15578    2.027  -10.829
   15579    1.794  -11.451
   15580    1.932  -11.275
   15581    1.179  -12.372
   15582    2.423  -11.508
   15583    1.549  -10.878
   15584    1.078  -11.375
   15585    0.741  -12.009
   15586    0.897  -12.083
   15587    0.701  -11.513
   15588   -0.265  -12.410
   15589    0.824  -11.009
   15590    1.990  -11.427
   15591    1.238  -12.648
   15592    1.179  -11.828
   15593   -0.175  -11.940
   15594   -0.223  -12.132
   15595   -0.093  -11.094
   15596    1.325  -11.904
   15597    1.832  -10.856
   15598    0.545  -11.486
   15599   -0.012  -12.077
   15600    0.906  -12.418
   15601    1.827  -11.292
   15602    2.519  -11.217
   15603    1.253   -9.975
   15604    1.379  -10.212
   15605    1.129  -10.063
   15606    0.538  -10.312
   15607    0.243  -11.063
   15608   -0.778  -10.962
   15609   -0.885  -11.401
   15610   -0.352  -11.209
   15611   -3.242  -12.350
   15612    0.449  -11.638
   15613   -0.780  -11.803
   15614    0.445  -11.307
   15615    1.675  -10.928
   15616    3.232  -10.603
   15617    2.106   -9.783
   15618    3.341   -9.568
   15619    1.990  -10.175
   15620    1.196  -10.589
   15621   -1.415  -11.197
   15622   -2.021  -10.325
   15623   -0.623  -10.804
   15624    1.121  -10.479
   15625    0.177  -10.984
   15626    0.362  -10.607
   15627   -1.200  -10.639
   15628   -0.689  -10.833
   15629   -1.324  -11.204
   15630   -0.486  -10.963
   15631   -1.195  -10.544
   15632   -1.405  -11.523
   15633   -0.158  -10.791
   15634    0.252  -11.558
   15635    1.357  -11.018
   15636    0.017  -11.072
