#Frame      RoG_00001 RoG_00001[Max]
       1      17.8425        31.8019
       2      17.7901        31.2482
       3      17.8184        32.2869
       4      17.8870        31.8708
       5      17.8295        31.4259
       6      17.8141        31.3580
       7      17.8011        31.0335
       8      17.8019        31.3172
       9      17.8032        30.7137
      10      17.8263        30.8339
      11      17.8334        31.8177
      12      17.7862        31.9128
      13      17.7361        32.0365
      14      17.7546        31.5494
      15      17.7982        31.1933
      16      17.7803        30.9811
      17      17.8111        31.1336
      18      17.8727        31.8769
      19      17.7668        32.2315
      20      17.7789        30.6653
      21      17.7719        31.1430
      22      17.8058        31.4904
      23      17.7730        30.4678
      24      17.8629        31.0762
      25      17.8589        31.1162
      26      17.8204        30.5058
      27      17.8369        31.3137
      28      17.7557        31.2539
      29      17.7014        30.5311
      30      17.7519        30.6575
      31      17.7616        29.8831
      32      17.7245        30.2694
      33      17.8061        30.9771
      34      17.8014        30.3966
      35      17.7689        30.1731
      36      17.8338        29.7562
      37      17.7117        29.4914
      38      17.6962        29.4645
      39      17.7493        29.4379
      40      17.6984        28.9798
      41      17.6691        29.1280
      42      17.6981        29.7701
      43      17.7749        29.5715
      44      17.8710        30.0642
      45      17.7497        29.8842
      46      17.7215        29.6916
      47      17.8224        29.7118
      48      17.6535        29.3633
      49      17.6430        28.7105
      50      17.6615        29.1061
      51      17.7040        29.4229
      52      17.7682        29.1957
      53      17.7091        28.9171
      54      17.7007        29.1128
      55      17.7612        28.8129
      56      17.7343        29.2556
      57      17.6992        29.2691
      58      17.7126        29.1345
      59      17.7261        29.1984
      60      17.6414        29.4982
      61      17.6859        29.2127
      62      17.6884        29.7148
      63      17.7647        29.6048
      64      17.7848        29.7731
      65      17.8738        30.2330
      66      17.7720        30.3119
      67      17.7688        29.8927
      68      17.7368        29.5281
      69      17.7497        29.8241
      70      17.7122        29.9753
      71      17.7840        30.0848
      72      17.7143        29.4123
      73      17.7775        30.2350
      74      17.7721        29.8202
      75      17.7055        29.7731
      76      17.7458        30.0206
      77      17.7453        29.9148
      78      17.6415        30.2584
      79      17.7228        29.3804
      80      17.7168        29.2265
      81      17.8102        29.6899
      82      17.7787        29.4930
      83      17.7136        29.7663
      84      17.7008        29.0992
      85      17.7188        29.3733
      86      17.7979        30.1349
      87      17.7033        30.3531
      88      17.7436        30.6840
      89      17.7274        30.4912
      90      17.8186        31.5922
      91      17.8136        31.6106
      92      17.7434        31.3135
      93      17.8011        31.4640
      94      17.7446        31.1541
      95      17.8116        30.8083
      96      17.7769        30.5998
      97      17.7759        31.2877
      98      17.7532        30.8971
      99      17.7838        30.8113
     100      17.8608        30.5694
     101      17.7717        29.9255
     102      17.7758        29.4974
     103      17.7381        30.2367
     104      17.7805        30.4467
     105      17.7058        30.0309
     106      17.6802        30.9259
     107      17.6852        30.3831
     108      17.7284        30.0195
     109      17.7646        30.8686
