#Frame      Mode1    Mode2
   11080   -7.831    2.922
   11081   -7.480    2.238
   11082   -8.312    2.743
   11083   -9.005    3.031
   11084   -8.548    2.151
   11085   -8.090    4.121
   11086   -8.491    2.751
   11087   -8.303    3.343
   11088   -7.964    3.172
   11089   -9.100    3.456
   11090   -8.051    3.981
   11091   -7.568    4.788
   11092   -5.963    4.232
   11093   -6.871    3.874
   11094   -6.725    3.766
   11095   -7.554    2.602
   11096   -5.111    2.459
   11097   -5.652    1.911
   11098   -7.066    1.322
   11099   -7.795    2.539
   11100   -7.771    4.205
   11101   -8.179    2.764
   11102   -8.213    2.443
   11103   -7.124    2.884
   11104   -7.969    4.162
   11105   -7.198    3.655
   11106   -5.702    2.374
   11107   -6.159    2.819
   11108   -5.769    2.009
   11109   -6.684    2.650
   11110   -6.727    1.816
   11111   -6.822    2.446
   11112   -6.122    2.014
   11113   -5.015    1.682
   11114   -5.511   -1.072
   11115   -3.665   -1.102
   11116   -3.693   -1.467
   11117   -4.483   -0.147
   11118   -4.468    0.975
   11119   -3.607    1.728
   11120   -4.009    2.428
   11121   -4.008    4.131
   11122   -5.859    3.592
   11123   -5.636    3.409
   11124   -4.887    4.008
   11125   -4.283    4.172
   11126   -6.433    3.433
   11127   -6.679    1.520
   11128   -6.468    3.754
   11129   -7.596    4.862
   11130   -7.540    2.716
   11131   -7.071    4.208
   11132   -8.546    3.507
   11133   -6.139    3.124
   11134   -7.163    2.441
   11135   -7.725    2.315
   11136   -8.107    3.031
   11137   -8.030    3.259
   11138   -8.678    2.290
   11139   -7.873    2.246
   11140   -8.253    2.094
   11141   -7.842    1.492
   11142   -7.990    1.589
   11143   -8.051    1.026
   11144   -7.050    1.900
   11145   -6.862    2.606
   11146   -6.486    1.742
   11147   -5.908    2.227
   11148   -6.327    1.355
   11149   -6.710    0.510
   11150   -6.603    4.034
   11151   -6.511    2.698
   11152   -6.764    3.838
   11153   -5.270    3.399
   11154   -5.327    2.552
   11155   -7.185    2.397
   11156   -6.944    2.861
   11157   -9.571    2.839
   11158   -7.575    2.940
   11159   -7.973    2.127
   11160   -7.062    1.856
   11161   -8.919    3.605
   11162  -10.142   -0.296
   11163  -10.324    0.717
   11164   -8.076    2.186
   11165   -8.207    2.656
   11166   -8.764   -0.273
   11167   -7.791   -2.020
   11168   -8.456   -1.203
   11169   -8.530    0.155
   11170   -8.302    0.666
   11171   -7.042    1.560
   11172   -7.859    2.248
   11173   -9.375    3.218
   11174   -7.546    3.742
   11175   -5.362    2.874
   11176   -5.218    2.965
   11177   -7.604    1.719
   11178   -6.719    2.221
   11179   -6.364    0.937
   11180   -5.592    0.617
   11181   -6.768    0.164
   11182   -7.668    0.016
   11183   -7.468    1.034
   11184   -8.776   -1.850
   11185   -8.627    0.029
   11186   -9.140    1.377
   11187   -9.173   -1.241
   11188   -9.047   -0.383
   11189   -9.009   -0.027
   11190   -8.197   -1.351
   11191   -9.142   -1.870
   11192   -8.488   -1.134
   11193   -9.970   -2.109
   11194   -9.527   -1.829
   11195  -10.046   -1.377
   11196   -8.899    0.414
   11197   -9.682   -1.907
   11198   -9.018   -1.108
   11199   -8.212   -0.067
   11200   -9.472    0.129
   11201   -9.493   -0.604
   11202  -10.039   -2.352
   11203   -9.691   -1.764
   11204   -8.825   -1.445
   11205   -8.679    0.861
   11206   -8.393   -0.107
   11207   -7.536    0.668
   11208   -7.070   -0.152
   11209   -7.786   -0.407
   11210   -7.916    1.670
   11211   -9.105    0.522
   11212   -8.373   -0.283
   11213   -8.096   -0.626
   11214   -7.148   -0.583
   11215   -6.265    0.062
   11216   -8.887   -0.008
   11217   -7.519    0.476
   11218   -8.402   -0.903
   11219   -8.672    0.294
   11220   -8.374   -1.545
   11221   -8.552   -2.195
   11222   -6.883    0.607
   11223   -8.961   -2.021
   11224   -8.768   -0.254
   11225   -9.173   -0.343
   11226   -9.193   -3.076
   11227  -10.093   -2.588
   11228   -9.330   -3.301
   11229   -8.704   -1.216
   11230   -7.766   -0.068
   11231   -8.995    0.685
   11232   -8.065    1.622
   11233   -9.286    1.125
   11234   -7.373   -0.726
   11235   -7.916   -1.196
   11236   -7.633   -2.341
   11237   -4.299   -2.706
   11238   -5.027   -3.230
   11239   -6.241   -2.234
   11240   -6.828   -0.710
   11241   -6.045   -0.341
   11242   -6.335    0.281
   11243   -7.257    0.747
   11244   -7.909    0.258
   11245   -7.315    0.505
   11246   -7.721   -0.640
   11247   -6.191   -1.899
   11248   -5.388   -0.916
   11249   -6.833   -2.183
   11250   -4.968   -0.008
   11251   -4.537   -0.220
   11252   -3.501   -1.789
   11253   -6.492   -3.165
   11254   -7.255   -2.170
   11255   -5.067   -0.593
   11256   -6.643   -1.972
   11257   -7.040   -0.307
   11258   -8.449   -0.632
   11259   -6.618   -0.510
   11260   -5.960   -0.922
   11261   -5.460   -0.546
   11262   -5.339   -1.113
   11263   -4.265   -0.921
   11264   -3.602   -1.301
   11265   -3.478   -4.018
   11266   -3.836   -2.795
   11267   -3.055   -2.035
   11268   -3.340   -1.922
   11269   -2.403   -2.896
   11270   -3.955   -0.295
   11271   -4.642   -0.126
   11272   -3.736    0.235
   11273   -3.728   -1.098
   11274   -4.089   -3.045
   11275   -6.068   -3.692
   11276   -6.232   -4.360
   11277   -4.091   -5.138
   11278   -4.417   -4.098
   11279   -3.490   -3.205
   11280   -3.764   -2.661
   11281   -3.319   -3.889
   11282   -3.574   -2.700
   11283   -3.345   -2.852
   11284   -3.855   -1.486
   11285   -3.358   -1.702
   11286   -3.939   -4.092
   11287   -4.255   -2.093
   11288   -4.416   -2.843
   11289   -4.553   -1.808
   11290   -5.011   -2.512
   11291   -5.380   -1.221
   11292   -5.355    0.517
   11293   -6.435   -0.336
   11294   -4.619   -1.939
   11295   -4.118   -1.800
   11296   -5.935   -0.818
   11297   -5.340   -1.393
   11298   -4.658   -0.648
   11299   -6.252   -0.500
   11300   -6.201   -2.020
   11301   -4.549   -2.628
   11302   -6.046   -1.426
   11303   -5.201   -1.357
   11304   -4.338   -4.127
   11305   -3.562   -1.688
   11306   -6.281   -2.667
   11307   -5.837   -1.767
   11308   -5.649   -1.430
   11309   -5.813   -1.585
   11310   -6.283   -2.226
   11311   -5.895   -0.501
   11312   -4.418   -0.174
   11313   -5.540   -1.503
   11314   -5.967    0.857
   11315   -3.389    0.714
   11316   -4.401   -0.063
   11317   -5.611    0.655
   11318   -6.194   -0.630
   11319   -5.249   -0.504
   11320   -7.481    0.499
   11321   -7.220   -2.184
   11322   -6.689   -2.272
   11323   -5.521   -0.169
   11324   -4.892    1.285
   11325   -5.393    1.138
   11326   -4.841    0.194
   11327   -3.217   -0.481
   11328   -4.904   -0.104
   11329   -5.509   -0.541
   11330   -6.050   -1.227
   11331   -7.912   -1.661
   11332   -7.225   -1.299
   11333   -7.997    2.186
   11334   -9.598    0.871
   11335   -8.511   -0.038
   11336   -8.761    0.810
   11337   -7.935   -1.126
   11338   -7.815   -0.694
   11339   -6.871   -0.250
   11340   -7.630    0.555
   11341   -7.005    0.459
   11342   -6.499   -1.234
   11343   -8.378   -1.394
   11344   -7.505   -0.415
   11345   -6.057   -1.401
   11346   -7.127   -1.488
   11347   -6.203   -0.284
   11348   -7.462    0.940
   11349   -7.506    2.633
   11350   -8.005    1.159
   11351   -8.071    1.500
   11352   -7.525    1.322
   11353   -7.184    3.603
   11354   -6.979    4.060
   11355   -7.606    4.404
   11356   -8.939    3.009
   11357   -9.323    2.125
   11358   -8.862    1.442
   11359   -8.584    1.386
   11360   -8.806    0.254
   11361   -6.812   -0.363
   11362   -8.603    0.294
   11363   -8.452   -0.332
   11364   -8.334   -2.583
   11365   -8.619   -2.786
   11366   -8.959   -1.860
   11367   -9.322   -2.447
   11368   -9.468   -1.359
   11369   -9.581   -2.266
   11370   -6.928   -1.061
   11371   -6.911   -1.295
   11372   -7.936   -1.579
   11373   -8.108   -1.207
   11374   -8.648   -2.604
   11375   -7.835   -2.682
   11376   -6.409   -1.748
   11377   -6.918   -2.249
   11378   -5.371   -2.736
   11379   -4.221   -4.315
   11380   -6.293   -3.073
   11381   -9.078   -3.617
   11382   -8.631   -1.238
   11383   -7.890   -0.626
   11384   -8.130   -2.991
   11385   -8.193   -3.625
   11386   -5.376   -4.093
   11387   -5.318   -3.111
   11388   -4.915   -2.109
   11389   -6.127   -2.694
   11390   -5.747   -2.310
   11391   -6.536   -3.314
   11392   -8.123   -2.795
   11393   -7.430   -2.978
   11394   -7.476   -2.459
   11395   -8.551   -2.087
   11396   -7.139   -3.709
   11397   -5.511   -3.485
   11398   -5.771   -4.135
   11399   -7.127   -4.824
   11400   -5.327   -4.008
   11401   -6.633   -3.580
   11402   -6.158   -2.731
   11403   -5.593   -2.593
   11404   -4.815   -3.167
   11405   -5.855   -4.252
   11406   -4.719   -4.797
   11407   -4.649   -5.124
   11408   -4.662   -6.330
   11409   -4.785   -5.825
   11410   -4.679   -6.052
   11411   -5.022   -5.900
   11412   -5.294   -5.711
   11413   -5.750   -6.873
   11414   -7.442   -5.310
   11415   -8.360   -5.335
   11416   -7.681   -5.841
   11417   -8.127   -4.661
   11418   -8.556   -5.816
   11419   -7.075   -5.496
   11420   -5.918   -5.573
   11421   -7.659   -5.421
   11422   -6.366   -4.889
   11423   -6.915   -6.132
   11424   -5.803   -7.023
   11425   -6.281   -5.739
   11426   -6.818   -5.554
   11427   -8.309   -5.867
   11428   -7.713   -6.694
   11429   -6.189   -7.288
   11430   -7.520   -5.543
   11431   -8.155   -6.417
   11432   -8.159   -6.572
   11433   -8.174   -5.709
   11434   -5.344   -5.446
   11435   -7.406   -4.730
   11436   -6.697   -6.583
   11437   -6.344   -8.448
   11438   -6.772   -9.017
   11439   -7.173   -8.876
   11440   -8.089   -7.447
   11441   -7.529   -6.216
   11442   -6.972   -6.062
   11443   -8.910   -5.923
   11444   -6.602   -5.966
   11445   -6.523   -6.741
   11446   -6.572   -6.765
   11447   -6.368   -4.703
   11448   -8.540   -6.128
   11449   -9.385   -5.316
   11450   -9.744   -4.469
   11451   -9.246   -4.280
   11452  -10.366   -3.571
   11453   -9.803   -1.739
   11454  -10.756   -1.080
   11455   -9.359   -2.817
   11456  -10.019   -3.758
   11457  -10.452   -3.996
   11458  -10.504   -3.333
   11459  -10.531   -2.140
   11460  -10.161   -3.073
   11461   -9.654   -4.000
   11462   -9.115   -2.169
   11463   -8.545   -1.858
   11464  -10.357   -3.397
   11465  -11.331   -2.110
   11466  -10.451   -2.249
   11467   -9.441    0.663
   11468  -11.269   -1.125
   11469  -12.740   -3.651
   11470  -12.791   -3.123
   11471  -10.683   -1.998
   11472  -11.078   -2.753
   11473  -10.721   -0.635
   11474  -11.761   -1.391
   11475  -11.182   -2.665
   11476  -11.721   -3.027
   11477  -11.625   -2.502
   11478  -11.273   -3.496
   11479  -10.378   -3.940
   11480  -11.563   -4.132
   11481  -11.223   -2.378
   11482  -11.395   -2.756
   11483   -8.843   -3.447
   11484   -7.832   -2.977
   11485   -7.426   -1.519
   11486   -8.225   -1.207
   11487   -6.474   -1.885
   11488   -5.699   -2.444
   11489   -8.185   -1.962
   11490   -6.112   -2.715
   11491   -5.515   -1.779
   11492   -5.676   -1.393
   11493   -5.131   -1.747
   11494   -4.839   -2.600
   11495   -4.892   -4.006
   11496   -5.817   -2.488
   11497   -4.374   -2.141
   11498   -2.749   -2.745
   11499   -2.535   -1.729
   11500   -2.839   -3.160
   11501   -3.058   -1.593
   11502   -2.766   -2.883
   11503   -2.572   -2.552
   11504   -3.287   -1.036
   11505   -3.139   -1.385
   11506   -2.574   -3.138
   11507   -3.303   -4.938
   11508   -4.364   -4.032
   11509   -4.466   -4.995
   11510   -0.909   -4.677
   11511   -1.743   -4.109
   11512   -1.772   -4.396
   11513   -3.697   -5.045
   11514   -2.568   -6.792
   11515   -2.334   -5.229
   11516   -3.229   -5.750
   11517   -3.531   -6.129
   11518   -3.897   -6.027
   11519   -3.137   -4.060
   11520   -3.828   -3.495
   11521   -2.718   -5.367
   11522   -4.149   -4.587
   11523   -4.870   -4.814
   11524   -3.419   -3.995
   11525   -3.563   -4.369
   11526   -2.961   -2.642
   11527   -3.324   -2.096
   11528   -2.752   -2.603
   11529   -5.108   -4.441
   11530   -4.179   -3.429
   11531   -3.142   -2.682
   11532   -4.232   -4.066
   11533   -3.992   -4.856
   11534   -4.162   -6.903
   11535   -3.400   -5.074
   11536   -3.785   -5.715
   11537   -4.805   -4.755
   11538   -4.776   -4.476
   11539   -3.718   -3.815
   11540   -3.764   -3.862
   11541   -3.950   -4.162
   11542   -3.492   -5.053
   11543   -2.163   -5.327
   11544   -1.691   -3.357
   11545   -2.278   -3.778
   11546   -3.002   -2.814
   11547   -2.706   -2.612
   11548   -2.545   -1.175
   11549   -0.996   -2.719
   11550   -1.452   -2.095
   11551   -2.010   -3.128
   11552   -1.657   -3.001
   11553   -0.763   -2.746
   11554   -1.095   -1.624
   11555   -1.279   -1.301
   11556   -3.067   -1.419
   11557   -1.183   -1.685
   11558   -1.181   -2.562
   11559    0.145   -1.414
   11560   -0.009   -2.024
   11561    0.076   -1.853
   11562   -0.191   -1.532
   11563    1.305   -2.990
   11564    1.079   -0.722
   11565    1.825   -1.523
   11566    1.144   -2.960
   11567    1.168   -2.788
   11568    0.777   -2.474
   11569    1.327   -2.722
   11570    2.067   -3.139
   11571    1.154   -3.363
   11572    0.606   -2.372
   11573    1.136   -3.442
   11574   -0.463   -3.676
   11575   -0.956   -3.559
   11576   -1.437   -5.376
   11577   -1.718   -5.196
   11578   -1.812   -5.802
   11579   -0.992   -5.184
   11580   -2.807   -4.530
   11581   -2.015   -5.903
   11582   -1.618   -3.800
   11583   -1.406   -2.841
   11584   -0.017   -4.467
   11585   -0.961   -4.098
   11586   -1.557   -3.340
   11587   -0.935   -3.078
   11588   -2.070   -3.758
   11589   -2.137   -2.832
   11590   -1.256   -1.803
   11591   -1.776   -2.674
   11592   -1.562   -0.896
   11593   -2.749   -1.420
   11594   -1.960   -2.522
   11595   -2.169   -3.325
   11596   -1.971   -2.820
   11597   -1.365   -2.549
   11598   -0.752   -3.337
   11599   -3.062   -3.746
   11600   -2.478   -3.887
   11601   -3.710   -4.174
   11602   -3.436   -4.036
   11603   -3.932   -5.866
   11604   -4.493   -5.887
   11605   -4.181   -6.988
   11606   -3.274   -6.353
   11607   -4.234   -4.396
   11608   -4.432   -6.294
   11609   -5.165   -4.543
   11610   -4.431   -4.425
   11611   -3.840   -4.648
   11612   -3.609   -5.125
   11613   -3.442   -6.368
   11614   -3.131   -5.303
   11615   -2.236   -6.326
   11616   -1.634   -5.381
   11617   -2.385   -6.146
   11618   -2.505   -6.148
   11619   -2.465   -6.496
   11620   -1.012   -4.605
   11621   -0.890   -5.536
   11622   -2.188   -8.631
   11623   -2.499   -8.351
   11624   -2.149   -7.184
   11625   -3.148   -7.385
   11626   -2.760   -7.398
   11627   -1.524   -4.931
   11628   -2.159   -2.649
   11629   -3.585   -2.233
   11630   -3.376   -2.408
   11631   -4.700   -2.805
   11632   -4.572   -3.730
   11633   -4.151   -3.225
   11634   -4.757   -5.400
   11635   -5.382   -3.672
   11636   -4.527   -3.442
   11637   -4.342   -3.978
   11638   -5.452   -4.653
   11639   -5.377   -4.063
   11640   -5.446   -3.545
   11641   -5.524   -2.102
   11642   -5.273   -0.756
   11643   -3.665   -1.149
   11644   -3.063   -1.135
   11645   -5.143    0.137
   11646   -4.659   -0.376
   11647   -5.297    0.147
   11648   -4.965    0.146
   11649   -5.048    0.047
   11650   -5.329   -1.026
   11651   -3.569   -0.283
   11652   -4.999   -0.333
   11653   -6.451   -1.183
   11654   -5.529   -0.705
   11655   -5.944   -0.201
   11656   -5.083   -1.031
   11657   -4.599    0.223
   11658   -3.852   -0.262
   11659   -3.551   -0.825
   11660   -5.156   -2.339
   11661   -4.650   -2.892
   11662   -4.610   -2.808
   11663   -5.492   -2.364
   11664   -4.996   -1.496
   11665   -5.552   -1.145
   11666   -6.012   -1.433
   11667   -5.660   -1.496
   11668   -5.475   -0.428
   11669   -2.197   -3.146
   11670   -4.021   -1.462
   11671   -2.899   -0.355
   11672   -1.766   -1.262
   11673   -1.848   -1.903
   11674   -0.902   -1.236
   11675   -2.213   -1.819
   11676   -1.933   -1.857
   11677   -1.190   -2.416
   11678   -4.624   -1.901
   11679   -5.173   -1.997
   11680   -5.472   -5.170
   11681   -5.227   -4.340
   11682   -3.170   -3.816
   11683   -4.192   -3.245
   11684   -6.421   -3.001
   11685   -6.538   -3.640
   11686   -4.379   -3.257
   11687   -6.383   -3.270
   11688   -6.973   -2.272
   11689   -7.836   -3.889
   11690   -9.269   -2.720
   11691   -7.784   -3.061
   11692   -8.388   -2.377
   11693   -9.111   -2.866
   11694   -8.199   -2.181
   11695   -8.535   -2.154
   11696   -7.710   -3.593
   11697   -9.671   -3.092
   11698  -10.457   -3.172
   11699   -9.676   -5.337
   11700   -9.563   -6.296
   11701  -10.513   -5.179
   11702   -9.935   -5.480
   11703   -9.368   -5.861
   11704  -10.886   -4.655
   11705  -10.231   -5.782
   11706   -9.758   -5.471
   11707   -8.164   -5.898
   11708   -6.928   -4.433
   11709   -6.186   -3.073
   11710   -7.475   -2.008
   11711   -7.241   -1.927
   11712   -7.721   -3.927
   11713   -7.926   -2.339
   11714   -8.064   -3.538
   11715   -6.503   -3.108
   11716   -7.247   -2.680
   11717   -8.799   -4.604
   11718   -8.900   -4.521
   11719   -8.563   -1.545
   11720   -7.392   -1.986
   11721   -7.559   -1.592
   11722   -7.760   -1.338
   11723   -8.857   -2.814
   11724   -7.126   -2.190
   11725   -7.461   -1.810
   11726   -7.378   -0.640
   11727   -7.871   -1.234
   11728   -9.192   -1.846
   11729   -7.496   -1.904
   11730   -7.323   -2.467
   11731   -5.915   -0.541
   11732   -7.549   -2.773
   11733   -6.881   -1.446
   11734   -7.051   -0.111
   11735   -6.868   -0.826
   11736   -7.417   -2.178
   11737   -6.747   -4.296
   11738   -6.402   -5.914
   11739   -5.891   -3.152
   11740   -6.214   -2.751
   11741   -5.995   -2.505
   11742   -6.350   -2.907
   11743   -7.425   -0.900
   11744   -7.687   -1.248
   11745   -6.676   -1.252
   11746   -6.293   -2.066
   11747   -6.453   -3.613
   11748   -7.319   -4.695
   11749   -6.652   -4.285
   11750   -6.111   -4.443
   11751   -7.864   -3.816
   11752   -7.570   -2.742
   11753   -7.106   -2.127
   11754   -5.868   -2.120
   11755   -6.496   -1.987
   11756   -7.280   -2.764
   11757   -6.566   -4.196
   11758   -7.080   -4.275
   11759   -6.806   -4.039
   11760   -8.616   -4.988
   11761   -8.036   -4.765
   11762   -6.722   -4.292
   11763   -8.536   -5.726
   11764   -7.474   -5.601
   11765   -6.386   -5.213
   11766   -6.970   -6.315
   11767   -7.496   -5.842
   11768   -7.964   -5.044
   11769   -6.670   -5.427
   11770   -6.683   -6.578
   11771   -5.687   -5.384
   11772   -5.734   -5.832
   11773   -6.315   -5.234
   11774   -7.309   -4.764
   11775   -8.537   -5.495
   11776   -8.152   -6.247
   11777   -7.816   -6.657
   11778   -8.124   -6.582
   11779   -6.381   -6.205
   11780   -7.033   -5.725
   11781   -7.386   -4.403
   11782   -6.247   -5.037
   11783   -7.990   -4.846
   11784   -8.463   -4.776
   11785   -9.294   -3.778
   11786   -7.459   -4.430
   11787   -7.218   -2.453
   11788   -8.656   -1.718
   11789   -7.715   -2.827
   11790   -6.862   -3.688
   11791   -7.514   -4.226
   11792   -8.682   -3.443
   11793   -7.544   -3.883
   11794   -6.301   -3.281
   11795   -7.440   -2.758
   11796   -6.626   -2.954
   11797   -6.822   -3.246
   11798   -7.044   -3.033
   11799   -9.593   -2.954
   11800   -9.513   -3.672
   11801   -8.770   -4.462
   11802   -8.152   -2.913
   11803   -6.224   -2.004
   11804   -7.258   -2.382
   11805   -7.474   -3.124
   11806   -7.258   -4.773
   11807   -7.696   -5.307
   11808   -8.405   -5.049
   11809   -7.911   -4.272
   11810   -6.481   -2.200
   11811   -6.891   -2.979
   11812   -7.376   -1.188
   11813   -6.938   -3.470
   11814   -7.457   -2.452
   11815   -6.962   -1.522
   11816   -6.533   -1.716
   11817   -7.362   -0.525
   11818   -6.420    1.154
   11819   -7.298   -0.448
   11820   -7.089   -2.037
   11821   -7.423   -1.859
   11822   -9.639   -1.851
   11823   -8.950   -2.150
   11824   -9.107   -3.615
   11825   -7.903   -3.204
   11826   -5.154   -2.386
   11827   -6.290   -4.688
   11828   -6.201   -3.132
   11829   -6.152   -3.512
   11830   -6.243   -3.588
   11831   -7.751   -4.048
   11832   -7.940   -6.473
   11833   -7.789   -5.439
   11834   -7.214   -5.170
   11835   -6.457   -5.410
   11836   -7.779   -7.366
   11837   -6.909   -5.755
   11838   -7.147   -5.642
   11839   -7.671   -6.700
   11840   -7.789   -4.734
   11841   -5.852   -5.270
   11842   -4.802   -5.945
   11843   -6.658   -4.801
   11844   -6.484   -2.993
   11845   -5.694   -3.470
   11846   -6.403   -4.341
   11847   -6.675   -3.689
   11848   -6.957   -4.302
   11849   -6.255   -5.739
   11850   -5.662   -5.755
   11851   -5.873   -6.226
   11852   -7.285   -5.722
   11853   -7.303   -4.355
   11854   -6.784   -4.463
   11855   -5.927   -4.603
   11856   -5.669   -5.132
   11857   -5.265   -3.751
   11858   -5.940   -3.618
   11859   -5.559   -3.177
   11860   -4.665   -3.599
   11861   -5.159   -5.059
   11862   -5.293   -2.905
   11863   -5.032   -3.231
   11864   -6.466   -1.754
   11865   -7.090   -1.622
   11866   -6.848   -1.767
   11867   -6.965   -3.496
   11868   -7.027   -3.279
   11869   -6.825   -4.360
   11870   -6.899   -4.692
   11871   -7.451   -5.302
   11872   -8.286   -5.998
   11873   -7.517   -6.689
   11874   -7.800   -7.836
   11875   -8.487   -5.823
   11876   -7.483   -7.438
   11877   -8.043   -7.562
   11878   -6.143   -6.151
   11879   -6.326   -7.343
   11880   -8.102   -5.724
   11881   -8.407   -5.642
   11882   -8.337   -4.319
   11883   -8.687   -3.858
   11884   -8.165   -5.036
   11885   -9.104   -5.327
   11886   -8.412   -4.429
   11887   -6.527   -3.706
   11888   -6.922   -3.910
   11889   -8.226   -3.430
   11890   -9.336   -4.385
   11891   -7.642   -4.364
   11892   -8.660   -5.534
   11893   -8.443   -5.757
   11894   -9.221   -5.410
   11895   -9.340   -5.238
   11896   -9.316   -5.668
   11897   -7.445   -6.482
   11898   -8.359   -6.893
   11899   -8.601   -5.959
   11900   -7.981   -8.043
   11901   -8.860   -6.044
   11902  -10.396   -5.984
   11903   -9.886   -6.918
   11904   -8.981   -6.081
   11905   -7.847   -5.169
   11906   -7.397   -5.837
   11907   -7.152   -5.232
   11908   -7.721   -4.197
   11909   -8.583   -5.328
   11910   -8.384   -6.888
   11911  -10.016   -6.170
   11912   -8.840   -4.864
   11913  -10.081   -4.997
   11914   -9.603   -4.918
   11915   -8.755   -3.983
   11916  -10.259   -3.186
   11917   -9.836   -2.721
   11918  -10.223   -3.993
   11919   -9.468   -4.685
   11920  -10.020   -3.903
   11921  -11.039   -5.404
   11922  -12.324   -5.197
   11923  -12.374   -5.490
   11924  -13.574   -6.069
   11925  -11.675   -5.973
   11926  -10.212   -5.100
   11927   -7.944   -5.690
   11928   -8.548   -4.432
   11929   -8.116   -5.716
   11930   -9.988   -2.679
   11931   -8.468   -3.505
   11932   -9.251   -2.977
   11933   -7.302   -3.580
   11934   -8.853   -4.238
   11935   -7.116   -5.552
   11936   -8.471   -6.203
   11937   -6.594   -6.537
   11938   -5.891   -6.127
   11939   -7.020   -5.976
   11940   -5.338   -6.522
   11941   -7.241   -5.534
   11942   -7.103   -5.247
   11943   -6.795   -6.449
   11944   -6.049   -5.816
   11945   -6.598   -4.634
   11946   -5.716   -4.260
   11947   -6.978   -6.013
   11948   -8.705   -5.474
   11949   -7.034   -3.795
   11950   -6.715   -3.468
   11951   -6.337   -1.391
   11952   -6.108   -2.323
   11953   -7.427   -3.578
   11954   -7.313   -2.929
   11955   -7.809   -1.955
   11956   -7.936   -2.758
   11957   -6.828   -1.870
   11958   -7.993   -2.771
   11959   -6.866   -1.304
   11960   -7.252   -2.181
   11961   -8.079   -3.474
   11962   -8.711   -3.327
   11963   -8.142   -2.081
   11964   -8.305   -2.629
   11965   -8.142   -2.964
   11966   -8.676   -2.837
   11967   -8.410   -3.954
   11968   -6.784   -5.706
   11969   -6.810   -5.715
   11970   -7.942   -5.624
   11971   -7.071   -6.979
   11972   -8.577   -7.197
   11973   -7.291   -7.628
   11974   -7.605   -6.372
   11975   -7.656   -6.440
   11976   -8.763   -6.525
   11977   -8.724   -3.946
   11978   -8.853   -4.314
   11979   -8.683   -4.174
   11980   -7.987   -1.292
   11981   -7.525   -1.373
   11982   -8.232   -0.070
   11983   -8.608   -2.438
   11984   -7.616   -1.599
   11985   -7.972   -2.559
   11986   -7.028   -1.689
   11987   -7.744   -1.135
   11988   -8.383   -0.862
   11989   -9.135   -1.314
   11990   -7.527    0.021
   11991   -8.021    0.815
   11992   -8.493    1.863
   11993   -7.648    0.194
   11994   -9.050    0.595
   11995   -9.973    1.502
   11996  -10.288   -0.152
   11997   -9.712    0.269
   11998  -10.231    0.670
   11999   -9.141    1.179
   12000   -9.018    1.328
   12001   -7.904   -0.877
   12002   -6.500    1.682
   12003   -7.034    2.553
   12004   -6.911    3.273
   12005   -8.344    1.870
   12006   -8.170    3.830
   12007   -8.058    1.316
   12008   -8.235   -1.007
   12009   -8.235    1.568
   12010   -8.556    0.349
   12011   -8.781    0.550
   12012   -8.943    0.212
   12013   -8.082    0.428
   12014   -8.462    0.116
   12015  -10.376    0.271
   12016  -10.580   -0.923
   12017   -9.067   -2.131
   12018  -10.465   -1.272
   12019   -9.815   -0.494
   12020   -9.661   -0.974
   12021  -11.562   -0.394
   12022  -10.649   -0.739
   12023  -11.600   -1.808
   12024   -9.765   -0.617
   12025  -10.265   -0.363
   12026   -9.579   -0.405
   12027   -9.541   -3.185
   12028  -10.899   -3.087
   12029  -10.055   -4.671
   12030  -12.095   -5.344
   12031  -11.943   -4.611
   12032  -12.235   -2.867
   12033  -12.114   -3.891
   12034  -13.481   -4.850
   12035  -12.275   -4.311
   12036  -11.004   -0.978
   12037  -11.024   -1.827
   12038  -11.026   -0.266
   12039  -10.525    0.271
   12040   -9.179    0.455
   12041   -9.041    0.332
   12042   -8.387   -0.099
   12043   -8.073   -0.309
   12044   -7.175   -0.916
   12045   -6.616   -1.065
   12046   -9.002    0.918
   12047   -7.467    1.029
   12048   -9.471    0.931
   12049   -8.774   -3.247
   12050   -7.869   -2.299
   12051   -8.368   -1.784
   12052   -7.556   -2.426
   12053  -10.561   -1.732
   12054   -9.849   -1.851
   12055   -9.518   -0.459
   12056  -10.676   -0.028
   12057  -11.636    0.895
   12058   -9.602    0.279
   12059   -8.629   -1.522
   12060   -9.090    0.524
   12061   -8.913    0.183
   12062   -7.401    0.427
   12063   -8.945   -0.704
   12064   -6.893    1.314
   12065   -7.765    0.572
   12066   -8.082   -1.004
   12067   -8.038   -0.439
   12068   -7.922   -1.412
   12069   -7.773   -1.183
   12070   -7.980   -0.855
   12071   -8.342   -0.169
   12072   -8.232   -0.611
   12073   -5.868   -0.944
   12074   -7.587   -2.198
   12075   -6.827   -3.467
   12076   -7.267   -2.175
   12077   -7.422   -3.009
   12078  -10.626   -2.407
   12079   -9.933   -1.538
   12080   -8.804   -1.112
   12081   -9.035    0.498
   12082  -10.895   -1.229
   12083   -9.096   -2.073
   12084   -9.347   -1.306
   12085   -8.914   -1.458
   12086   -7.307   -0.674
   12087   -6.946   -1.313
   12088   -6.134   -0.990
   12089   -8.600   -0.595
   12090   -8.682    0.308
   12091   -8.425    0.494
   12092   -5.880    2.432
