#Frame      RoG_00001 RoG_00001[Max]
       1      17.5471        29.5147
       2      17.5644        29.5517
       3      17.4748        29.6432
       4      17.5806        29.2678
       5      17.5339        30.1307
       6      17.5217        29.8215
       7      17.5088        30.3402
       8      17.5073        29.5594
       9      17.4230        29.3687
      10      17.5104        29.8495
      11      17.4561        29.9107
      12      17.4370        29.4517
      13      17.4905        29.7376
      14      17.5777        29.8600
      15      17.5500        29.7309
      16      17.5879        30.1707
      17      17.5920        30.3246
      18      17.5659        30.4789
      19      17.6073        30.4762
      20      17.5840        29.3828
      21      17.5092        28.7734
      22      17.5539        29.4081
      23      17.4789        29.0838
      24      17.5228        29.5338
      25      17.4691        28.8501
      26      17.5106        29.0864
      27      17.5623        29.2790
      28      17.5631        29.9469
      29      17.5362        30.0021
      30      17.5834        30.2104
      31      17.5444        29.6922
      32      17.6050        29.4574
      33      17.6132        29.9145
      34      17.6829        29.4762
      35      17.5847        29.1788
      36      17.5873        29.7859
      37      17.6238        30.0075
      38      17.5756        29.7944
      39      17.6300        30.1327
      40      17.6135        29.8191
      41      17.5916        29.3692
      42      17.6510        29.7974
      43      17.5279        30.0530
      44      17.5514        29.5254
      45      17.5482        29.7264
      46      17.5760        29.8291
      47      17.5643        29.6043
      48      17.6160        29.8068
      49      17.6175        29.5632
      50      17.5799        29.6297
      51      17.5989        29.5134
      52      17.5047        29.7851
      53      17.5635        29.7228
      54      17.5890        29.3516
      55      17.5034        29.3878
      56      17.5875        29.7484
      57      17.6403        28.2075
      58      17.5032        28.6268
      59      17.5091        28.2768
      60      17.5745        29.3859
      61      17.5447        29.3224
      62      17.5399        28.9668
      63      17.4921        29.1237
      64      17.5316        29.2714
      65      17.5155        28.5169
      66      17.5272        28.3679
      67      17.5406        28.2001
      68      17.5928        28.5878
      69      17.6010        28.8819
      70      17.5693        27.8923
      71      17.6116        28.1804
      72      17.6075        28.6461
      73      17.6135        28.2757
      74      17.6120        28.4824
      75      17.6108        28.5130
      76      17.6234        28.2573
      77      17.5735        29.5102
      78      17.6035        30.2906
      79      17.5981        29.9733
      80      17.6622        30.1411
      81      17.6477        29.4849
      82      17.6015        29.6423
      83      17.5804        29.8938
      84      17.5013        29.1522
      85      17.5487        28.9050
      86      17.6146        29.5147
      87      17.5899        29.8053
      88      17.6240        30.1493
      89      17.5522        30.2486
      90      17.5841        30.2793
      91      17.5677        29.8622
      92      17.5665        30.4338
      93      17.5106        29.8695
      94      17.5627        30.2492
      95      17.6065        29.7823
      96      17.5478        29.8701
      97      17.4968        29.6150
      98      17.4908        30.1173
      99      17.5261        29.3153
     100      17.4593        29.2131
     101      17.4976        29.2403
     102      17.4768        28.9816
     103      17.5854        30.0704
     104      17.5494        29.9485
     105      17.5156        29.0369
     106      17.4656        29.4950
     107      17.5362        30.2760
     108      17.4500        29.7924
     109      17.4757        28.9963
     110      17.4795        29.4998
     111      17.5427        29.2374
     112      17.5624        28.7982
     113      17.5489        29.4809
     114      17.5451        29.4934
     115      17.4641        29.1300
     116      17.4647        28.7826
     117      17.5098        29.1406
     118      17.5079        29.0087
     119      17.5540        29.2769
     120      17.5735        28.9909
     121      17.5424        29.1266
     122      17.5314        29.1963
     123      17.5284        29.2848
     124      17.5522        29.6723
     125      17.5408        29.3938
     126      17.4165        29.2225
     127      17.4529        29.1680
     128      17.5376        28.8610
     129      17.4310        28.3641
     130      17.4746        29.2071
     131      17.5118        28.9191
     132      17.4737        28.5723
     133      17.5269        29.2586
     134      17.4454        29.1903
     135      17.4313        29.0311
     136      17.3990        29.0496
     137      17.4377        28.0173
     138      17.4554        28.4550
     139      17.4180        29.3428
     140      17.4216        28.9217
     141      17.4924        28.4188
     142      17.4182        29.1459
     143      17.3997        28.8425
     144      17.3826        29.5419
     145      17.4503        29.6276
     146      17.3834        29.4277
     147      17.4488        29.5973
     148      17.3579        28.7436
     149      17.3878        29.6663
     150      17.4472        29.8070
     151      17.4456        28.9469
     152      17.4443        28.9211
     153      17.4308        29.1455
     154      17.4157        29.9149
     155      17.4627        29.3740
     156      17.5224        30.2437
     157      17.4478        28.6604
     158      17.5241        29.0459
     159      17.4800        29.4805
     160      17.3627        28.8480
     161      17.4255        29.1497
     162      17.4563        29.2214
     163      17.4033        28.5452
     164      17.4831        28.5639
     165      17.4664        29.1478
     166      17.4611        30.0450
     167      17.4510        29.7487
     168      17.5468        28.7969
     169      17.5355        29.8591
     170      17.4948        29.7836
     171      17.4771        29.8696
     172      17.4728        29.4121
     173      17.4639        28.8267
     174      17.4719        29.8365
     175      17.5558        30.1785
     176      17.4635        29.8487
     177      17.5107        28.8425
     178      17.4876        29.3008
     179      17.4845        29.2547
     180      17.4601        28.6388
     181      17.4794        28.6972
     182      17.5423        28.5751
     183      17.5257        29.1601
     184      17.5321        29.1016
     185      17.4942        29.2163
     186      17.4583        29.4399
     187      17.4747        28.7162
     188      17.4431        28.9239
     189      17.5168        29.0655
