#Frame      Mode1    Mode2
    9708   -2.998   -9.679
    9709   -4.405   -8.376
    9710   -4.380   -7.587
    9711   -3.882   -7.416
    9712   -2.679  -10.118
    9713   -4.213   -6.274
    9714   -2.534   -4.903
    9715   -1.460   -6.903
    9716   -0.985   -6.815
    9717   -2.205   -5.621
    9718   -0.137   -5.149
    9719   -2.518   -5.204
    9720   -2.404   -6.916
    9721   -2.431   -8.140
    9722    0.063   -7.080
    9723   -1.669   -9.836
    9724    0.210   -9.150
    9725    0.121   -8.096
    9726   -1.660   -7.788
    9727   -1.925   -7.756
    9728   -0.554  -11.004
    9729   -4.513   -9.562
    9730   -5.769   -8.108
    9731   -5.643   -8.304
    9732   -5.178   -7.542
    9733   -5.566   -6.894
    9734   -5.855   -8.198
    9735   -4.025   -9.716
    9736   -5.175   -9.204
    9737   -4.447   -9.005
    9738   -5.206   -9.007
    9739   -4.752   -6.929
    9740   -4.795   -5.641
    9741   -4.652   -4.564
    9742   -4.313   -5.339
    9743   -4.346   -3.414
    9744   -4.904   -6.625
    9745   -5.555   -7.647
    9746   -4.194   -7.729
    9747   -3.629   -7.053
    9748   -3.405   -7.039
    9749   -5.581   -8.387
    9750   -4.342   -8.956
    9751   -4.572  -10.683
    9752   -5.325   -7.729
    9753   -4.771   -7.553
    9754   -4.839   -8.739
    9755   -3.832   -7.749
    9756   -3.746   -7.451
    9757   -3.323   -5.963
    9758   -2.854   -7.774
    9759   -4.056   -9.482
    9760   -3.361   -7.856
    9761   -6.305   -7.996
    9762   -4.145   -8.117
    9763   -6.136   -6.089
    9764   -3.284   -5.289
    9765   -3.131   -6.125
    9766   -3.916   -4.344
    9767   -0.719   -3.443
    9768   -1.522   -4.272
    9769   -1.908   -4.355
    9770   -2.082   -5.090
    9771   -2.214   -5.538
    9772   -2.694   -5.327
    9773   -5.880   -4.531
    9774   -2.344   -5.380
    9775   -2.361   -4.759
    9776   -3.655   -3.742
    9777   -3.231   -4.393
    9778   -0.834   -5.831
    9779   -1.575   -4.845
    9780   -1.854   -4.451
    9781   -1.546   -4.100
    9782   -2.691   -4.041
    9783   -5.231   -3.742
    9784   -4.676   -6.163
    9785   -2.781   -6.668
    9786   -4.533   -6.577
    9787   -3.813   -5.261
    9788   -0.805   -3.863
    9789   -3.228   -5.457
    9790   -6.047   -4.911
    9791   -3.626   -7.910
    9792   -4.270   -6.061
    9793   -3.809   -7.246
    9794   -4.369   -6.570
    9795   -3.089   -6.470
    9796   -6.915   -6.923
    9797   -5.863   -6.549
    9798   -5.228   -5.500
    9799   -5.254   -5.160
    9800   -3.630   -4.971
    9801   -3.611   -5.000
    9802   -2.336   -4.873
    9803   -0.940   -5.421
    9804   -3.834   -4.562
    9805   -2.273   -5.115
    9806   -4.573   -6.528
    9807   -5.733   -5.066
    9808   -3.665   -5.160
    9809   -3.816   -7.182
    9810   -2.699   -6.853
    9811   -2.952   -7.660
    9812   -0.769   -7.086
    9813   -1.867   -8.132
    9814   -1.817   -6.880
    9815   -5.179   -8.003
    9816   -2.873   -7.304
    9817   -3.339   -6.445
    9818   -3.461   -7.322
    9819   -4.990   -8.344
    9820   -4.192   -9.694
    9821   -4.484   -9.128
    9822   -4.139   -9.043
    9823   -4.051  -10.259
    9824   -3.499   -8.966
    9825   -3.281   -8.153
    9826   -4.078   -9.150
    9827   -3.366   -6.580
    9828   -4.355   -7.637
    9829   -2.895   -5.847
    9830   -1.495   -4.534
    9831   -3.975   -6.458
    9832   -4.935   -3.503
    9833   -6.116   -2.099
    9834   -5.434   -2.812
    9835   -6.183   -4.515
    9836   -8.303   -4.140
    9837   -5.038   -4.722
    9838   -4.132   -5.556
    9839   -4.005   -2.511
    9840   -4.669   -3.227
    9841   -3.560   -6.344
    9842   -4.137   -5.766
    9843   -3.360   -2.480
    9844   -2.478   -3.461
    9845   -1.641   -3.418
    9846   -2.911   -1.749
    9847   -4.227   -1.948
    9848   -4.215   -2.361
    9849   -4.757   -3.660
    9850   -2.962   -3.656
    9851   -2.276   -4.104
    9852   -2.674   -6.205
    9853   -5.351   -6.660
    9854   -6.281   -7.224
    9855   -5.157   -6.770
    9856   -4.510   -5.490
    9857   -5.091   -4.133
    9858   -3.471   -5.784
    9859   -3.235   -5.109
    9860   -4.556   -4.609
    9861   -5.682   -3.599
    9862   -6.076   -6.319
    9863   -4.113   -6.665
    9864   -4.140   -5.430
    9865   -4.583   -7.056
    9866   -3.759   -7.330
    9867   -4.508   -8.921
    9868   -3.300   -7.800
    9869   -2.107   -6.866
    9870   -3.664   -6.101
    9871   -2.359   -5.280
    9872   -3.523   -5.862
    9873   -1.639   -7.230
    9874   -1.048   -8.349
    9875   -0.256   -8.401
    9876   -1.834   -6.724
    9877   -2.728   -5.916
    9878   -1.248   -6.518
    9879   -2.211   -8.861
    9880   -4.202   -9.147
    9881   -5.443   -8.211
    9882   -5.835   -4.650
    9883   -6.035   -1.779
    9884   -4.399   -3.679
    9885   -6.623   -5.154
    9886   -7.183   -5.419
    9887   -5.603   -5.701
    9888   -5.512   -4.445
    9889   -6.019   -2.567
    9890   -3.981   -5.735
    9891   -4.633   -7.460
    9892   -4.048   -8.518
    9893   -4.799   -8.056
    9894   -4.621   -6.857
    9895   -3.089   -7.757
    9896   -3.734   -6.252
    9897   -3.840   -5.772
    9898   -6.126   -1.949
    9899   -4.826   -3.483
    9900   -3.596   -4.852
    9901   -2.549   -4.705
    9902   -2.918   -3.515
    9903   -5.075   -2.740
    9904   -3.966   -1.500
    9905   -6.033   -3.508
    9906   -7.040   -1.264
    9907   -5.790   -0.430
    9908   -5.941   -2.258
    9909   -4.391   -2.789
    9910   -3.467   -4.085
    9911   -2.967   -4.577
    9912   -4.924   -4.501
    9913   -3.022   -4.214
    9914   -4.599   -3.479
    9915   -3.284   -3.192
    9916   -1.528   -3.224
    9917   -2.671   -3.662
    9918   -2.827   -4.212
    9919   -2.704   -4.247
    9920   -1.393   -4.945
    9921   -2.313   -7.737
    9922   -3.838   -5.439
    9923   -3.659   -6.257
    9924   -2.533   -7.489
    9925   -5.809   -6.939
    9926   -3.801   -6.301
    9927   -4.120   -4.613
    9928   -5.595   -4.382
    9929   -5.671   -4.225
    9930   -4.409   -4.063
    9931   -4.071   -2.917
    9932   -4.899   -0.413
    9933   -4.079   -2.528
    9934   -4.211   -3.495
    9935   -3.256   -3.845
    9936   -2.742   -5.934
    9937   -2.918   -3.190
    9938   -2.470   -2.528
    9939   -3.975   -5.218
    9940   -4.833   -3.581
    9941   -5.023   -4.140
    9942   -4.739   -4.879
    9943   -3.715   -4.410
    9944   -4.648   -2.158
    9945   -3.506   -2.025
    9946   -5.534   -3.027
    9947   -5.020   -3.333
    9948   -6.010   -2.472
    9949   -5.374   -3.877
    9950   -6.354   -5.355
    9951   -3.488   -4.990
    9952   -3.796   -3.812
    9953   -4.863   -2.257
    9954   -4.680   -4.836
    9955   -3.562   -4.391
    9956   -2.519   -2.897
    9957   -3.142   -3.837
    9958   -3.402   -3.105
    9959   -3.109   -3.222
    9960   -3.203   -2.947
    9961   -1.641   -4.508
    9962   -0.927   -2.843
    9963   -0.493   -2.032
    9964    0.417   -2.462
    9965    0.860   -3.820
    9966    1.845   -2.507
    9967    1.154   -2.744
    9968    0.452   -0.588
    9969   -0.414   -2.008
    9970   -1.017   -1.191
    9971    1.820   -3.813
    9972   -1.587   -2.172
    9973   -3.433   -1.149
    9974   -3.378   -0.694
    9975   -1.679   -1.852
    9976   -2.170    0.407
    9977   -2.384   -1.265
    9978   -1.788   -3.431
    9979   -1.523   -4.667
    9980   -1.880   -3.510
    9981   -3.250   -6.516
    9982   -3.004   -4.832
    9983   -1.310   -3.016
    9984   -1.928   -2.632
    9985   -1.425   -3.934
    9986   -2.452   -5.056
    9987   -3.698   -5.801
    9988   -3.704   -5.690
    9989   -2.048   -4.000
    9990   -0.873   -6.995
    9991   -1.512   -4.959
    9992   -0.113   -3.739
    9993   -1.501   -3.061
    9994    0.745   -4.853
    9995   -0.082   -7.104
    9996    0.525   -6.339
    9997   -2.199   -5.405
    9998   -2.506   -5.872
    9999   -3.048   -6.476
   10000   -2.977   -8.021
   10001   -2.439   -8.189
   10002   -1.202   -8.663
   10003   -2.873   -7.088
   10004   -2.816   -5.652
   10005   -3.446   -4.242
   10006   -3.343   -4.662
   10007   -2.121   -4.820
   10008   -2.800   -5.027
   10009   -2.091   -6.148
   10010   -1.557   -5.546
   10011   -2.247   -5.676
   10012   -1.323   -5.957
   10013   -1.685   -6.945
   10014   -0.768   -3.064
   10015   -1.499   -4.378
   10016   -2.685   -4.433
   10017   -2.131   -3.911
   10018   -4.254   -4.006
   10019   -3.068   -4.866
   10020   -1.337   -4.989
   10021   -1.542   -6.082
   10022   -3.567   -3.488
   10023   -3.076   -4.668
   10024   -3.941   -2.692
   10025   -3.263   -3.029
   10026   -1.867   -2.174
   10027   -1.159   -3.338
   10028    0.463   -2.982
   10029   -1.922   -1.453
   10030   -3.150   -1.245
   10031   -1.839   -1.113
   10032   -3.338   -2.210
   10033   -2.939   -1.996
   10034   -4.409   -3.364
   10035   -1.870   -5.135
   10036    1.427   -2.757
   10037    1.809   -5.758
   10038    1.597   -5.200
   10039    0.670   -4.024
   10040   -0.522   -5.938
   10041   -1.942   -4.413
   10042   -1.766   -6.642
   10043   -1.562   -5.686
   10044   -2.359   -5.231
   10045   -1.816   -3.374
   10046   -3.680   -2.672
   10047   -2.123   -2.942
   10048   -1.367   -3.474
   10049   -1.082   -3.225
   10050    0.061   -1.741
   10051   -2.078   -3.294
   10052    0.038   -1.494
   10053   -0.809   -2.006
   10054   -2.268   -1.397
   10055   -0.108   -1.156
   10056   -0.571   -0.730
   10057   -0.513   -2.642
   10058   -1.187   -2.931
   10059   -1.870   -4.270
   10060   -4.193   -3.625
   10061   -3.472   -4.684
   10062   -4.505   -4.668
   10063   -2.663   -5.207
   10064   -0.960   -5.735
   10065   -1.069   -2.904
   10066   -1.846   -2.273
   10067   -1.828   -2.627
   10068   -1.851   -1.760
   10069   -0.738   -2.955
   10070    0.028   -4.069
   10071   -0.012   -4.771
   10072    1.451   -5.689
   10073    0.889   -4.996
   10074    0.942   -4.049
   10075    0.629   -4.401
   10076    0.259   -3.550
   10077    1.592   -7.130
   10078    3.067   -8.827
   10079    2.224   -8.933
   10080   -1.331   -7.980
   10081   -0.330   -6.457
   10082   -0.295   -6.484
   10083   -0.566   -7.030
   10084   -1.844   -6.041
   10085   -0.576   -8.442
   10086   -1.006   -7.983
   10087   -1.018   -6.449
   10088   -1.979   -6.931
   10089   -2.010   -8.688
   10090   -2.068   -8.134
   10091   -2.851   -8.586
   10092   -2.285   -7.240
   10093   -0.140   -7.241
   10094   -1.665   -6.544
   10095   -0.431   -5.926
   10096   -1.560   -3.697
   10097   -0.587   -6.701
   10098   -0.515   -6.298
   10099   -0.608   -6.063
   10100   -0.762   -6.015
   10101    0.487   -5.520
   10102    0.440   -4.513
   10103   -1.406   -3.517
   10104   -0.310   -1.674
   10105   -0.754   -4.650
   10106   -2.464   -3.071
   10107   -1.504   -3.979
   10108   -1.227   -5.437
   10109   -2.244   -4.521
   10110   -2.216   -6.008
   10111   -0.594   -4.156
   10112   -0.777   -5.179
   10113   -0.407   -6.361
   10114   -1.120   -4.947
   10115   -0.908   -5.696
   10116   -1.553   -5.417
   10117    0.214   -4.951
   10118   -2.075   -6.098
   10119    0.296   -7.596
   10120    0.671   -7.847
   10121    1.082   -6.951
   10122   -0.233   -7.637
   10123   -0.412   -8.171
   10124   -1.445   -7.653
   10125   -2.283   -6.853
   10126   -1.759   -7.513
   10127   -4.715   -4.379
   10128   -4.945   -5.252
   10129   -4.213   -6.974
   10130   -3.846   -5.430
   10131   -2.186   -7.498
   10132   -1.278   -6.416
   10133   -2.692   -3.576
   10134   -2.086   -2.705
   10135   -1.641   -2.251
   10136   -2.564   -2.866
   10137   -2.744   -2.062
   10138   -0.728   -3.054
   10139    1.572   -5.048
   10140   -0.482   -3.899
   10141   -1.500   -4.647
   10142   -1.386   -5.340
   10143    0.116   -4.560
   10144   -1.797   -4.026
   10145   -3.621   -4.688
   10146   -3.270   -4.006
   10147   -3.951   -5.911
   10148   -2.732   -5.750
   10149   -2.944   -4.071
   10150   -2.890   -4.495
   10151   -1.978   -4.296
   10152    0.574   -3.163
   10153   -0.964   -5.079
   10154   -0.718   -5.953
   10155    0.637   -6.127
   10156   -0.005   -4.800
   10157    0.023   -5.120
   10158   -0.851   -5.526
   10159    0.347   -5.904
   10160   -4.800   -5.386
   10161   -1.957   -4.986
   10162   -1.038   -5.827
   10163   -0.452   -2.623
   10164    0.206   -3.837
   10165   -1.358   -3.965
   10166    0.300   -4.812
   10167   -1.451   -5.887
   10168   -2.242   -4.884
   10169   -2.050   -5.881
   10170   -0.965   -5.330
   10171   -1.020   -4.211
   10172    0.296   -3.418
   10173   -1.366   -5.404
   10174    1.504   -7.064
   10175    0.712   -6.474
   10176    0.587   -4.075
   10177    1.322   -3.204
   10178    0.577   -5.422
   10179    1.082   -4.464
   10180   -0.203   -2.652
   10181    0.802   -3.110
   10182   -0.566   -4.546
   10183   -0.700   -6.102
   10184   -2.061   -6.291
   10185   -1.032   -6.183
   10186    0.026   -6.357
   10187    0.304   -5.530
   10188   -0.967   -3.986
   10189    0.759   -4.135
   10190    0.625   -3.960
   10191   -0.387   -4.313
   10192   -0.303   -6.147
   10193    0.473   -6.165
   10194    0.343   -4.501
   10195   -1.301   -4.826
   10196    0.101   -6.440
   10197   -0.098   -6.405
   10198    0.767   -6.814
   10199    0.659   -8.705
   10200    1.848   -6.379
   10201    0.190   -8.262
   10202    0.637   -9.011
   10203   -1.527   -4.858
   10204    0.685   -5.341
   10205   -0.521   -5.139
   10206   -1.089   -4.267
   10207   -1.352   -5.843
   10208   -1.399   -7.064
   10209   -0.390   -6.425
   10210   -2.337   -7.289
   10211   -2.409   -6.352
   10212   -2.759   -6.249
   10213   -2.090   -5.314
   10214   -0.602   -7.397
   10215   -0.585   -4.721
   10216   -1.278   -6.106
   10217   -3.323   -6.186
   10218   -2.851   -6.849
   10219   -2.648   -7.594
   10220   -3.251   -7.861
   10221   -2.753   -7.070
   10222   -3.853   -8.637
   10223   -1.994   -7.880
   10224   -0.359   -7.758
   10225    1.069   -7.766
   10226   -0.040   -7.414
   10227   -0.523   -7.145
   10228   -0.283   -6.391
   10229    0.404   -6.216
   10230   -2.044   -6.319
   10231   -3.313   -7.263
   10232   -2.868   -6.892
   10233   -1.629   -6.705
   10234   -0.830   -7.817
   10235   -2.173   -8.633
   10236   -4.863   -7.664
   10237   -3.772   -8.342
   10238   -2.182   -8.159
   10239   -0.378   -8.398
   10240   -3.278   -5.784
   10241   -3.447   -7.424
   10242   -3.836   -5.866
   10243   -3.864   -6.765
   10244   -4.588   -6.179
   10245   -3.132   -5.223
   10246   -2.771   -6.378
   10247   -1.390   -6.146
   10248   -3.388   -5.823
   10249   -3.091   -5.592
   10250   -3.891   -6.782
   10251   -2.423   -8.810
   10252   -2.672   -9.385
   10253   -2.057   -8.554
   10254   -0.120   -6.592
   10255   -2.174   -8.531
   10256   -2.915   -8.560
   10257   -1.911   -8.206
   10258   -0.524   -6.187
   10259   -3.051   -1.201
   10260   -5.382   -2.764
   10261   -5.588   -6.201
   10262   -3.772   -5.549
   10263   -4.007   -5.522
   10264   -3.075   -5.175
   10265   -2.615   -5.630
   10266   -3.985   -4.659
   10267   -4.230   -5.086
   10268   -3.535   -3.247
   10269   -2.257   -3.989
   10270   -3.521   -1.697
   10271   -1.681   -1.161
   10272   -2.368   -2.116
   10273   -2.164   -3.406
   10274   -3.989   -4.230
   10275   -5.427   -1.321
   10276   -3.768   -0.104
   10277   -3.906   -0.869
   10278   -4.026   -1.897
   10279   -5.356   -1.196
   10280   -5.348   -0.489
   10281   -4.426   -2.109
   10282   -5.270   -0.823
   10283   -3.873   -1.562
   10284   -2.605   -0.143
   10285   -3.177   -0.970
   10286   -2.783    1.188
   10287   -1.531   -2.299
   10288   -1.268   -0.861
   10289   -1.193   -1.102
   10290   -0.961   -0.245
   10291   -0.729   -1.125
   10292   -2.335    2.061
   10293   -1.912    1.207
   10294   -1.653   -0.482
   10295   -3.849    1.507
   10296   -4.068   -1.019
   10297   -3.805    0.787
   10298   -3.621   -0.018
   10299   -3.431    0.126
   10300   -4.251    0.120
   10301   -3.060   -1.676
   10302   -3.197   -2.603
   10303   -1.790   -3.396
   10304   -1.578   -5.145
   10305   -2.712   -4.394
   10306   -4.236   -2.618
   10307   -3.455   -1.776
   10308   -2.646    0.120
   10309   -1.204   -1.181
   10310   -0.587   -1.264
   10311   -0.959   -2.356
   10312   -1.760   -0.884
   10313   -4.130   -1.734
   10314   -3.507   -2.696
   10315   -4.120   -2.118
   10316   -3.550   -0.060
   10317   -2.938   -0.017
   10318   -1.745    0.773
   10319   -1.499    0.129
   10320   -1.334    1.104
   10321    0.172    1.312
   10322   -0.951   -1.058
   10323   -0.342    0.007
   10324   -1.711    0.034
   10325   -1.873    0.265
   10326   -2.521    0.575
   10327   -2.832   -1.113
   10328   -1.335    1.185
   10329   -2.141    0.033
   10330   -1.027    1.044
   10331   -1.962    0.481
   10332    0.297    2.840
   10333   -3.294    1.001
   10334   -1.929   -0.636
   10335   -4.018    0.611
   10336   -3.315   -0.493
   10337   -3.114   -0.142
   10338   -6.895    0.408
   10339   -7.013    1.896
   10340   -7.626    0.812
   10341   -6.527   -1.212
   10342   -6.925    0.619
   10343   -4.439    2.399
   10344   -4.557    1.622
   10345   -1.855    2.557
   10346   -3.052    0.736
   10347   -2.607    0.695
   10348   -3.210    0.624
   10349   -2.971    2.990
   10350   -4.021    1.599
   10351   -3.514    2.691
   10352   -6.408    2.281
   10353   -2.585    5.735
   10354   -2.372    5.353
   10355   -2.210    4.811
   10356   -3.215    5.328
   10357   -2.285    6.040
   10358   -3.722    4.391
   10359   -5.381    3.305
   10360   -3.480    0.001
   10361   -4.996   -0.402
   10362   -4.360    0.414
   10363   -3.885   -0.077
   10364   -3.628    2.392
   10365   -3.001    0.758
   10366   -4.936    1.664
   10367   -5.865    0.898
   10368   -4.478   -0.509
   10369   -5.729   -1.464
   10370   -5.978    0.778
   10371   -4.994    0.105
   10372   -2.907    1.462
   10373   -2.670   -0.384
   10374   -1.667    1.216
   10375   -2.190    0.051
   10376   -1.809    1.728
   10377   -4.256    1.025
   10378   -4.121    0.943
   10379   -3.230    1.420
   10380   -3.653   -2.156
   10381   -2.152   -3.167
   10382   -1.690   -1.145
   10383   -1.713   -2.587
   10384   -1.499   -3.029
   10385   -1.184   -3.158
   10386   -1.603   -3.111
   10387   -2.346   -2.347
   10388   -1.240   -2.260
   10389   -1.662   -1.846
   10390   -1.655   -2.770
   10391   -0.628   -1.444
   10392   -0.407   -1.315
   10393    1.337   -0.301
   10394    0.113   -1.500
   10395    1.433   -2.921
   10396    0.378   -1.897
   10397   -1.150   -2.405
   10398   -1.234   -1.294
   10399   -1.279   -1.095
   10400   -0.882   -1.442
   10401   -0.011   -0.708
   10402   -0.105   -0.468
   10403   -2.240    0.684
   10404    0.739    0.218
   10405   -0.293    1.274
   10406    1.535    2.682
   10407   -0.089    1.666
   10408   -1.460   -0.077
   10409   -2.161    1.256
   10410   -2.351   -1.326
   10411   -1.613   -1.731
   10412   -3.214   -2.470
   10413   -3.764   -3.229
   10414   -3.861   -5.040
   10415   -2.833   -1.962
   10416   -2.745   -1.649
   10417   -2.817    0.709
   10418   -2.770    1.300
   10419   -1.193    1.077
   10420   -1.290    3.903
   10421   -0.586    1.793
   10422   -0.410    1.453
   10423    0.306   -0.127
   10424    1.651    0.558
   10425   -1.736    0.613
   10426    0.031   -0.578
   10427   -0.208    0.490
   10428   -0.984    1.326
   10429   -0.253    1.178
   10430   -1.675    0.333
   10431   -1.768   -0.414
   10432   -3.005   -0.970
   10433   -3.655   -2.594
   10434   -3.014   -1.812
   10435   -3.824   -0.633
   10436   -3.119    2.412
   10437   -3.241    1.260
   10438   -3.240    3.192
   10439   -3.796    2.342
   10440   -4.065    1.311
   10441   -3.734    0.984
   10442   -4.381    3.109
   10443   -4.238   -0.946
   10444   -5.045   -1.051
   10445   -4.746   -0.378
   10446   -3.935   -1.375
   10447   -5.215   -1.657
   10448   -4.273   -1.915
   10449   -2.796   -0.898
   10450   -3.271   -0.565
   10451   -4.455   -0.439
   10452   -3.642    0.145
   10453   -3.998   -0.806
   10454   -5.276   -0.333
   10455   -5.692   -1.418
   10456   -5.132   -0.622
   10457   -3.315   -1.899
   10458   -4.183   -1.579
   10459   -2.949   -0.635
   10460   -5.084   -1.614
   10461   -0.986   -2.243
   10462   -1.528   -1.681
   10463   -0.812   -3.479
   10464    0.694   -3.924
   10465   -0.586   -4.108
   10466   -3.083   -3.566
   10467   -2.216   -5.427
   10468   -1.815   -3.222
   10469   -3.239   -2.348
   10470   -2.372   -3.966
   10471   -2.358   -4.866
   10472   -4.726   -5.013
   10473   -4.751   -5.137
   10474   -5.984   -8.295
   10475   -6.597   -6.630
   10476   -6.052   -6.903
   10477   -5.886   -5.932
   10478   -6.921   -7.337
   10479   -6.332   -7.222
   10480   -4.924   -7.433
   10481   -3.123   -7.439
   10482   -3.675   -6.304
   10483   -1.603   -7.095
   10484   -4.462   -6.356
   10485   -3.103   -5.900
   10486   -4.627   -6.946
   10487   -4.206   -4.752
   10488   -4.443   -3.466
   10489   -6.923   -1.808
   10490   -6.875   -2.600
   10491   -8.200   -3.966
   10492   -5.658   -3.263
   10493   -8.104   -3.227
   10494   -6.901   -2.613
   10495   -6.525   -4.813
   10496   -6.114   -6.768
   10497   -5.248   -6.338
   10498   -5.447   -6.681
   10499   -4.948   -8.183
   10500   -5.242   -8.130
   10501   -4.332   -8.280
   10502   -5.562   -8.595
   10503   -6.515   -7.960
   10504   -7.596   -7.931
   10505   -5.801   -6.275
   10506   -6.752   -5.828
   10507   -7.046   -7.724
   10508   -5.364   -7.459
   10509   -3.354   -7.425
   10510   -2.603   -6.412
   10511   -3.089   -5.557
   10512   -4.378   -6.195
   10513   -4.901   -5.654
   10514   -4.697   -5.382
   10515   -5.632   -6.028
   10516   -4.943   -5.651
   10517   -2.485   -6.099
   10518   -2.594   -7.532
   10519   -4.583   -7.531
   10520   -4.238   -6.615
   10521   -4.898   -6.330
   10522   -5.162   -6.563
   10523   -5.105   -5.563
   10524   -6.138   -6.070
   10525   -5.030   -6.271
   10526   -5.861   -6.487
   10527   -5.622   -7.539
   10528   -5.535   -8.098
   10529   -5.702   -7.829
   10530   -5.570   -7.976
   10531   -6.081   -6.383
   10532   -5.806   -8.974
   10533   -4.654   -7.061
   10534   -5.038   -5.359
   10535   -1.091   -7.505
   10536   -1.686   -5.769
   10537   -6.115   -5.417
   10538   -6.156   -4.885
   10539   -7.373   -5.418
   10540   -6.242   -5.033
   10541   -5.699   -6.220
   10542   -4.357   -6.191
   10543   -4.927   -7.362
   10544   -5.299   -8.231
   10545   -5.010   -7.726
   10546   -6.317   -9.511
   10547   -5.043   -8.002
   10548   -6.025   -6.261
   10549   -5.807   -4.519
   10550   -6.501   -8.749
   10551   -4.716   -7.270
   10552   -3.810   -6.558
   10553   -4.588   -8.319
   10554   -5.446   -6.946
   10555   -4.095   -5.499
   10556   -2.495   -3.653
   10557   -2.140   -1.694
   10558   -3.164   -4.333
   10559   -3.828   -4.558
   10560   -4.137   -3.287
   10561   -6.213   -3.296
   10562   -7.118   -4.002
   10563   -3.740   -5.112
   10564   -4.444   -4.772
   10565   -4.527   -5.179
   10566   -5.070   -4.384
   10567   -5.803   -5.011
   10568   -6.598   -3.948
   10569   -5.902   -3.284
   10570   -6.100   -5.094
   10571   -7.004   -4.092
   10572   -4.625   -5.294
   10573   -4.599   -6.611
   10574   -4.765   -7.576
   10575   -3.805   -6.414
   10576   -2.661   -3.696
   10577   -3.476   -6.397
   10578   -2.890   -5.590
   10579   -3.050   -5.189
   10580   -1.983   -6.125
   10581   -2.308   -4.475
   10582   -2.593   -6.189
   10583   -4.756   -7.428
   10584   -7.233   -6.174
   10585   -6.993   -7.968
   10586   -6.774   -3.994
   10587   -6.241   -1.872
   10588   -6.274   -3.876
   10589   -5.982   -3.884
   10590   -6.012   -4.046
   10591   -4.483   -4.809
   10592   -7.381   -1.444
   10593   -5.466   -2.543
   10594   -6.104   -4.523
   10595   -4.995   -2.589
   10596   -5.131   -3.193
   10597   -5.298   -3.117
   10598   -5.003   -3.729
   10599   -4.430   -6.121
   10600   -3.188   -5.830
   10601   -3.102   -6.094
   10602   -4.390   -7.118
   10603   -4.105   -5.722
   10604   -3.881   -4.341
   10605   -4.698   -3.629
   10606   -5.169   -3.187
   10607   -7.195   -4.752
   10608   -5.895   -4.125
   10609   -7.123   -2.476
   10610   -7.004   -2.880
   10611   -4.171   -4.260
   10612   -7.271   -3.505
   10613   -6.951   -3.052
   10614   -8.353   -1.342
   10615  -10.126   -1.633
   10616   -8.657   -0.972
   10617   -7.517   -2.780
   10618   -8.927   -1.479
   10619   -6.958   -2.791
   10620   -6.464   -3.741
   10621   -5.949   -3.128
   10622   -5.893   -5.458
   10623   -4.755   -3.754
   10624   -5.002   -1.589
   10625   -4.436   -1.462
   10626   -4.586   -2.913
   10627   -5.046   -2.603
   10628   -5.786   -5.037
   10629   -7.277   -3.938
   10630   -5.168   -4.126
   10631   -5.486   -6.037
   10632   -5.749   -5.400
   10633   -6.280   -6.637
   10634   -4.427   -8.987
   10635   -1.856   -7.646
   10636   -2.432   -5.498
   10637   -2.544   -8.938
   10638   -3.677   -7.961
   10639   -2.557   -7.891
   10640   -2.763   -6.299
   10641   -0.892   -5.799
   10642   -1.648   -6.625
   10643   -1.723   -8.244
   10644   -4.237   -7.400
   10645   -1.702   -7.392
   10646   -2.587   -8.076
   10647   -2.260   -8.275
   10648   -3.319   -7.306
   10649   -3.997   -4.541
   10650   -3.511   -1.914
   10651   -3.191   -3.552
   10652   -3.703   -2.642
   10653   -3.985   -2.058
   10654   -4.407   -4.725
   10655   -4.609   -4.822
   10656   -5.234   -3.403
   10657   -4.395   -6.500
   10658   -2.537   -6.547
   10659   -2.272   -6.880
   10660   -4.237   -4.365
   10661   -2.695   -3.627
   10662   -4.958   -5.409
   10663   -1.875   -7.915
   10664   -3.900   -5.368
   10665   -4.910   -5.537
   10666   -4.148   -2.612
   10667   -4.257   -2.034
   10668   -6.821   -2.251
   10669   -5.830   -3.225
   10670   -4.785   -3.068
   10671   -6.778   -3.739
   10672   -4.820   -5.751
   10673   -7.050   -5.204
   10674   -5.526   -4.907
   10675   -5.210   -4.000
   10676   -5.140   -3.672
   10677   -5.884   -2.017
   10678   -4.611   -1.030
   10679   -4.019   -0.558
   10680   -2.966   -3.127
   10681   -3.096   -2.490
   10682   -2.712   -1.776
   10683   -3.693   -1.079
   10684   -3.948   -1.020
   10685   -4.096   -2.775
   10686   -2.432   -3.713
   10687   -3.068   -3.125
   10688   -0.937   -5.611
   10689   -2.765   -8.002
   10690   -4.728   -6.649
   10691   -5.046   -6.762
   10692   -2.978   -6.577
   10693   -0.403   -7.138
   10694   -0.267   -7.796
   10695   -0.520   -9.918
   10696    0.416   -6.508
   10697   -0.230   -4.530
   10698    1.208   -2.702
   10699    0.629   -4.228
   10700    0.292   -3.479
   10701   -0.512   -4.451
   10702   -2.891   -5.280
   10703   -1.331   -3.442
   10704   -0.558   -2.114
   10705   -1.167   -3.069
   10706   -1.471   -3.706
   10707   -1.108   -2.808
   10708    0.880   -2.182
   10709   -0.094   -3.882
   10710   -0.315   -4.504
   10711   -3.370   -5.225
   10712   -4.807   -5.971
   10713   -4.895   -7.530
   10714   -6.046   -6.031
   10715   -6.430   -3.701
   10716   -4.782   -5.963
   10717   -4.491   -5.067
