#Frame      RoG_00001 RoG_00001[Max]
       1      17.5433        29.4324
       2      17.4778        29.7015
       3      17.4985        29.5344
       4      17.4972        29.5249
       5      17.5609        29.7950
       6      17.5377        29.4154
       7      17.5053        29.4200
       8      17.5277        29.2648
       9      17.4446        29.2213
      10      17.5089        28.9463
      11      17.5276        29.0679
      12      17.4965        29.0142
      13      17.4096        28.7861
      14      17.4346        29.2606
      15      17.4433        28.4447
      16      17.5137        29.5852
      17      17.4472        29.1130
      18      17.4493        28.6243
      19      17.5048        29.2686
      20      17.4899        29.5749
      21      17.4435        29.0731
      22      17.4494        28.8274
      23      17.4745        29.0722
      24      17.4221        29.1699
      25      17.4816        29.0233
      26      17.4154        28.5947
      27      17.4532        28.6150
      28      17.4002        28.6814
      29      17.4826        29.2205
      30      17.5088        29.1746
      31      17.4626        28.8775
      32      17.4947        29.4343
      33      17.4324        29.2639
      34      17.3958        29.2836
      35      17.4394        28.8603
      36      17.4550        28.5672
      37      17.5152        28.9302
      38      17.5243        29.1109
      39      17.5801        29.0426
      40      17.3845        28.6751
      41      17.4327        28.7825
      42      17.4375        29.3605
      43      17.4188        28.7753
      44      17.4454        28.9761
      45      17.5400        29.2919
      46      17.4747        29.1289
      47      17.4575        29.1925
      48      17.4850        28.9251
      49      17.4320        29.3855
      50      17.4431        29.1720
      51      17.4658        29.2856
      52      17.5224        28.8909
      53      17.4620        28.4285
      54      17.5058        28.4944
      55      17.5132        28.7891
      56      17.4688        29.3207
      57      17.5763        29.4507
      58      17.5563        29.2546
      59      17.4988        29.2404
      60      17.5379        29.1058
      61      17.5004        29.0049
      62      17.4232        28.7584
      63      17.4974        29.0042
      64      17.5301        28.8855
      65      17.5243        28.8685
      66      17.5065        28.7716
      67      17.4195        28.7155
      68      17.4394        28.7350
      69      17.5291        28.7013
      70      17.4529        28.5992
      71      17.4917        28.5620
      72      17.3716        28.7136
      73      17.5145        28.9969
      74      17.4349        28.8463
      75      17.4196        29.0705
      76      17.4751        29.3822
      77      17.4563        29.0517
      78      17.4528        28.9872
      79      17.4539        28.7809
      80      17.4407        29.0009
      81      17.3224        28.5636
      82      17.4396        29.0579
      83      17.3873        28.5016
      84      17.4440        28.8454
      85      17.4104        28.9411
      86      17.3756        28.8244
      87      17.4823        29.0216
      88      17.5147        29.0525
      89      17.3923        28.5706
      90      17.3629        28.7699
      91      17.3449        28.4378
      92      17.4512        28.7027
      93      17.5045        29.1581
      94      17.4150        28.8258
      95      17.4851        28.6422
      96      17.5229        28.6730
      97      17.4448        28.6269
      98      17.6066        28.6675
      99      17.4581        28.6927
     100      17.5199        28.6949
     101      17.5092        28.9038
     102      17.5231        28.7831
     103      17.4307        28.5564
     104      17.5218        29.0637
     105      17.5044        28.8389
     106      17.5279        28.8607
     107      17.4346        28.6681
     108      17.4630        29.1647
     109      17.5268        28.9110
     110      17.4648        28.6056
     111      17.4781        28.8912
     112      17.4602        29.1302
     113      17.5120        29.0926
     114      17.5055        28.8922
     115      17.4083        28.5142
     116      17.4742        28.9391
     117      17.4629        28.3520
     118      17.4608        28.8864
     119      17.4707        28.5521
     120      17.4693        28.7540
     121      17.5034        28.8134
     122      17.5561        28.9591
     123      17.5097        29.0768
     124      17.5104        28.7757
     125      17.4745        28.7826
     126      17.4023        28.2445
     127      17.4784        28.5698
     128      17.4335        28.6801
     129      17.4686        28.3129
     130      17.4443        28.8265
     131      17.3811        28.4010
     132      17.4489        29.1494
     133      17.5207        29.0169
     134      17.4292        28.4251
     135      17.4344        28.6406
     136      17.4395        28.2186
     137      17.4038        28.4303
     138      17.4053        28.6132
     139      17.4807        28.7481
     140      17.3686        28.8229
     141      17.2985        28.3752
     142      17.3240        28.3409
     143      17.4224        28.3096
     144      17.4263        28.3038
     145      17.4285        28.3242
     146      17.3649        28.5671
     147      17.4813        28.7874
     148      17.4014        28.7111
     149      17.3625        28.8269
     150      17.4295        28.7583
     151      17.4898        29.0318
     152      17.4462        28.7770
     153      17.4814        28.9140
     154      17.4754        29.2684
     155      17.4339        29.1388
     156      17.5669        28.8040
     157      17.4822        28.6297
     158      17.5607        28.8090
     159      17.6301        28.8708
     160      17.5616        29.0971
     161      17.5823        29.1852
     162      17.5158        29.0449
     163      17.5056        28.9224
     164      17.4184        28.9846
     165      17.4233        29.0573
     166      17.4343        29.2469
     167      17.4317        28.7079
     168      17.3906        28.6986
     169      17.5034        29.3022
     170      17.5429        29.6418
     171      17.4522        29.1518
     172      17.3920        29.2948
     173      17.5284        29.4500
     174      17.4677        29.0361
     175      17.5118        29.1693
     176      17.5599        29.0934
