#Frame      Mode1    Mode2
    4187  -13.312   -3.486
    4188  -12.109   -0.738
    4189  -11.940   -2.022
    4190  -12.883   -0.347
    4191  -12.235    0.501
    4192  -13.448    0.567
    4193  -13.017   -0.353
    4194  -13.092    0.749
    4195  -12.272    1.711
    4196  -11.616    4.317
    4197  -12.915    4.403
    4198  -12.658    3.266
    4199  -13.228   -0.475
    4200  -14.129   -1.344
    4201  -13.633    0.347
    4202  -13.110    1.331
    4203  -13.019   -0.860
    4204  -12.505    1.525
    4205  -13.520    3.804
    4206  -12.830    2.328
    4207  -11.752    0.050
    4208  -10.619    0.262
    4209  -12.272    0.171
    4210  -12.688   -0.099
    4211  -11.837   -1.361
    4212  -12.319   -1.545
    4213  -12.043   -1.394
    4214  -13.768   -0.663
    4215  -13.150   -1.348
    4216  -14.402   -1.055
    4217  -12.846   -2.699
    4218  -11.065   -2.473
    4219  -12.320   -1.296
    4220  -13.020   -1.254
    4221  -12.209   -3.159
    4222  -11.566   -2.037
    4223  -13.249   -1.285
    4224  -11.392   -2.649
    4225  -10.670   -3.245
    4226  -11.036   -1.305
    4227  -12.140   -0.047
    4228  -11.894    0.187
    4229  -11.190   -0.552
    4230  -12.198   -0.135
    4231  -10.539   -0.350
    4232  -12.350   -0.412
    4233  -13.130   -1.277
    4234  -14.429   -1.037
    4235  -14.102   -3.290
    4236  -12.125   -5.527
    4237  -13.968   -4.592
    4238  -13.497   -1.448
    4239  -11.882   -2.424
    4240  -12.074   -0.778
    4241  -13.305   -2.190
    4242  -13.156   -1.147
    4243  -11.638   -1.748
    4244  -11.105   -3.701
    4245  -11.318   -4.918
    4246  -11.417   -3.921
    4247   -9.874   -3.881
    4248  -10.527   -3.498
    4249  -10.642   -3.718
    4250  -11.205   -4.827
    4251   -9.667   -4.063
    4252   -8.971   -3.929
    4253   -8.968   -4.112
    4254  -10.360   -4.255
    4255   -9.816   -4.783
    4256  -10.559   -5.503
    4257  -10.529   -5.000
    4258  -12.782   -4.405
    4259  -12.133   -4.966
    4260   -9.923   -4.742
    4261  -11.945   -3.699
    4262  -11.046   -3.246
    4263   -9.974   -3.232
    4264  -10.312   -3.056
    4265   -9.324   -1.761
    4266   -9.487   -2.153
    4267   -6.406   -2.889
    4268   -5.898   -1.526
    4269   -6.830   -4.995
    4270   -4.446   -3.686
    4271   -4.378   -6.705
    4272   -7.671   -5.658
    4273   -5.301   -3.699
    4274   -5.942   -4.185
    4275   -6.252   -4.002
    4276   -6.205   -4.838
    4277   -6.317   -5.930
    4278   -6.972   -8.018
    4279   -8.442   -7.905
    4280   -5.337  -10.054
    4281   -5.980   -9.084
    4282   -6.782   -8.813
    4283   -6.609   -9.297
    4284   -4.179   -6.746
    4285   -4.419   -7.367
    4286   -6.644   -7.836
    4287   -7.257   -6.851
    4288   -8.316   -6.126
    4289   -7.810   -6.969
    4290   -9.383   -4.803
    4291   -9.743   -4.596
    4292  -10.275   -3.124
    4293  -11.944   -3.548
    4294   -9.512   -3.212
    4295   -7.941   -3.411
    4296   -9.247   -3.199
    4297  -11.268   -1.083
    4298  -10.713   -2.614
    4299  -10.299   -2.164
    4300  -10.247   -2.377
    4301  -10.906   -4.065
    4302  -10.681   -1.397
    4303   -9.522   -1.797
    4304  -11.374   -3.728
    4305   -9.829   -5.527
    4306   -9.400   -6.872
    4307   -9.379   -7.236
    4308   -9.693   -6.363
    4309   -9.900   -4.720
    4310  -10.097   -5.634
    4311  -10.680   -6.241
    4312   -9.382   -5.849
    4313  -10.192   -4.691
    4314  -10.944   -4.314
    4315  -12.001   -4.936
    4316  -13.247   -3.195
    4317  -12.474   -2.094
    4318  -11.318   -2.470
    4319  -11.612   -4.845
    4320  -12.991   -6.745
    4321  -12.081   -5.358
    4322  -10.272   -5.456
    4323  -10.481   -5.931
    4324  -10.515   -8.632
    4325  -10.073   -6.980
    4326   -9.710   -5.476
    4327   -8.851   -4.418
    4328   -8.032   -5.611
    4329   -7.870   -4.534
    4330   -8.269   -6.914
    4331  -10.030   -5.551
    4332  -10.455   -4.450
    4333  -10.362   -4.229
    4334  -10.027   -5.607
    4335  -11.173   -4.556
    4336  -11.699   -2.944
    4337  -10.022   -3.512
    4338  -10.156   -3.645
    4339  -11.458   -0.520
    4340  -10.569   -3.266
    4341  -11.811   -4.881
    4342   -9.558   -4.305
    4343   -8.713   -5.399
    4344   -8.776   -6.947
    4345   -9.054   -4.157
    4346   -7.755   -6.389
    4347   -9.734   -6.344
    4348   -9.397   -6.231
    4349   -8.418   -4.366
    4350   -6.237   -6.770
    4351   -7.745   -6.667
    4352   -6.740   -6.920
    4353   -5.642   -6.781
    4354   -7.961   -4.815
    4355   -5.244   -4.581
    4356   -5.123   -4.909
    4357   -5.697   -5.367
    4358   -6.818   -5.485
    4359   -5.521   -6.144
    4360   -4.673   -6.680
    4361   -4.921   -6.308
    4362   -4.623   -3.893
    4363   -5.934   -3.643
    4364   -5.225   -4.174
    4365   -4.291   -4.409
    4366   -3.861   -2.069
    4367   -4.827   -2.930
    4368   -5.667   -6.329
    4369   -4.597   -4.103
    4370   -4.196   -5.714
    4371   -3.838   -7.665
    4372   -4.346   -8.450
    4373   -5.367   -4.907
    4374   -6.193   -4.835
    4375   -7.067   -3.026
    4376   -6.173   -4.308
    4377   -8.333   -5.894
    4378   -7.190   -3.418
    4379   -8.346   -2.978
    4380   -7.832   -2.777
    4381   -8.836   -1.023
    4382   -8.352    0.680
    4383   -8.116   -3.035
    4384   -7.369   -2.364
    4385   -8.900   -3.060
    4386   -7.453   -2.148
    4387   -9.359   -3.480
    4388   -9.764   -4.364
    4389   -9.776   -3.524
    4390   -9.489   -2.383
    4391   -9.885   -2.912
    4392   -9.989   -3.549
    4393   -9.002   -1.209
    4394  -10.279   -1.762
    4395  -10.902   -1.302
    4396  -10.880   -1.970
    4397  -10.927   -3.081
    4398  -10.181   -1.965
    4399   -9.682   -2.054
    4400  -10.338   -3.825
    4401  -10.617   -2.953
    4402  -10.354   -4.715
    4403  -12.245   -3.227
    4404  -12.626   -5.759
    4405  -11.066   -7.736
    4406   -8.638   -5.660
    4407   -9.181   -5.290
    4408   -8.779   -3.906
    4409   -8.009   -3.239
    4410   -8.437   -4.074
    4411   -9.506   -2.376
    4412  -10.166   -1.673
    4413  -11.538   -1.538
    4414  -12.240   -3.462
    4415  -10.693   -5.246
    4416  -10.131   -4.007
    4417   -8.380   -5.063
    4418   -7.569   -5.227
    4419   -9.679   -5.274
    4420   -8.833   -3.652
    4421   -8.076   -6.123
    4422   -9.081   -5.580
    4423   -9.409   -5.700
    4424  -10.983   -6.461
    4425   -8.950   -8.207
    4426  -11.271   -7.217
    4427  -12.719   -4.635
    4428  -11.239   -3.411
    4429  -12.306   -0.665
    4430  -12.936   -1.864
    4431  -13.449   -2.890
    4432  -13.235   -3.437
    4433  -12.598   -1.322
    4434  -12.624   -3.512
    4435  -10.288   -3.125
    4436  -10.680   -0.893
    4437  -10.935   -2.558
    4438  -11.034   -1.839
    4439  -12.010   -3.959
    4440  -11.201   -4.986
    4441  -10.419   -3.430
    4442   -9.353   -2.190
    4443  -10.673   -4.920
    4444   -8.613   -7.132
    4445   -8.346   -7.308
    4446   -8.820   -2.722
    4447   -9.848   -4.337
    4448  -11.249   -2.964
    4449  -12.215   -4.033
    4450  -13.459   -3.344
    4451  -12.431   -2.458
    4452  -11.035   -4.692
    4453  -12.451   -3.906
    4454  -12.324   -2.086
    4455  -11.589   -2.272
    4456  -10.577   -1.798
    4457  -12.115   -1.898
    4458  -12.472   -1.263
    4459  -11.204   -4.402
    4460  -10.369   -1.243
    4461  -11.250   -2.232
    4462  -11.767   -1.153
    4463  -10.725   -1.658
    4464  -10.103   -3.819
    4465  -10.124   -4.103
    4466  -10.064   -5.055
    4467  -10.722   -5.180
    4468   -9.770   -4.132
    4469   -9.029   -4.067
    4470   -9.571   -1.614
    4471   -9.788   -1.651
    4472  -11.635   -0.074
    4473  -11.100    1.396
    4474  -11.732    0.062
    4475  -14.109   -0.462
    4476  -14.301   -2.596
    4477  -13.161   -2.270
    4478  -11.315   -2.336
    4479  -10.976   -2.149
    4480  -10.924   -4.520
    4481  -10.762   -3.333
    4482  -11.372   -2.405
    4483  -11.889   -4.022
    4484  -11.569   -5.855
    4485  -13.112   -7.062
    4486  -11.224   -4.359
    4487  -11.241   -4.471
    4488  -11.139   -4.246
    4489  -10.562   -5.742
    4490   -9.179   -4.550
    4491   -9.786   -5.389
    4492   -8.390   -5.452
    4493  -10.425   -4.642
    4494   -8.383   -5.208
    4495  -10.597   -6.079
    4496  -10.837   -7.191
    4497  -11.157   -5.783
    4498  -10.819   -5.373
    4499   -9.384   -5.221
    4500  -10.052   -6.052
    4501  -11.643   -4.218
    4502  -12.036   -3.610
    4503  -11.592   -3.394
    4504  -11.173   -5.679
    4505  -10.328   -7.219
    4506  -11.477   -5.142
    4507  -11.018   -3.390
    4508   -9.562   -3.602
    4509  -10.649   -4.140
    4510   -9.718   -6.347
    4511   -9.434   -4.299
    4512   -8.958   -7.918
    4513   -9.920   -8.393
    4514  -10.455   -8.225
    4515  -12.264  -10.071
    4516  -13.172   -8.646
    4517  -10.945   -8.167
    4518  -12.410   -7.258
    4519  -11.158   -8.340
    4520  -10.718   -7.285
    4521  -10.292   -6.500
    4522   -8.989   -6.623
    4523  -10.704   -7.439
    4524  -11.275   -7.995
    4525  -10.027   -8.480
    4526  -11.329   -5.898
    4527  -10.590   -6.175
    4528  -11.629   -6.225
    4529  -10.283   -6.800
    4530  -10.254   -5.713
    4531   -9.850   -3.998
    4532  -10.868   -3.292
    4533  -12.253   -3.001
    4534  -11.420   -3.442
    4535  -12.745   -4.140
    4536  -12.300   -2.481
    4537  -11.862   -2.255
    4538  -12.278   -2.041
    4539  -13.885   -0.749
    4540  -15.401   -2.107
    4541  -13.967   -1.609
    4542  -14.279   -0.200
    4543  -14.333   -1.479
    4544  -12.561   -2.176
    4545  -12.725   -3.855
    4546  -13.155   -3.127
    4547  -13.881   -5.668
    4548  -12.055   -3.762
    4549  -12.919   -0.913
    4550  -12.423   -0.687
    4551  -14.030   -1.480
    4552  -14.553   -2.147
    4553  -16.570   -2.740
    4554  -15.351   -6.417
    4555  -16.282   -8.156
    4556  -16.099   -5.073
    4557  -15.199   -3.722
    4558  -15.777   -1.181
    4559  -15.345   -1.886
    4560  -16.244   -1.389
    4561  -16.437   -3.208
    4562  -16.748   -6.360
    4563  -17.981   -2.881
    4564  -17.139   -4.942
    4565  -16.421   -3.461
    4566  -17.857   -3.155
    4567  -18.604   -5.613
    4568  -18.949   -4.420
    4569  -16.457   -1.085
    4570  -15.730   -1.803
    4571  -15.610   -3.058
    4572  -13.531   -1.569
    4573  -14.181   -2.901
    4574  -14.204   -6.473
    4575  -14.054   -4.670
    4576  -16.227   -3.117
    4577  -15.370   -6.261
    4578  -16.026   -6.893
    4579  -13.600   -6.359
    4580  -14.390   -6.504
    4581  -13.096   -5.756
    4582  -13.552   -4.334
    4583  -11.872   -4.410
    4584  -11.432   -4.104
    4585  -12.225   -3.908
    4586  -12.442   -6.806
    4587  -12.083   -4.939
    4588  -11.228   -3.430
    4589  -10.377   -3.932
    4590   -9.680   -5.566
    4591  -10.894   -4.495
    4592   -7.810   -8.903
    4593   -9.298   -6.833
    4594   -8.356   -5.801
    4595   -8.332   -7.058
    4596  -11.294   -7.033
    4597  -12.268   -9.372
    4598  -10.825   -9.700
    4599  -12.184   -6.887
    4600  -11.427   -6.864
    4601  -12.205   -8.797
    4602  -11.156   -6.857
    4603  -10.029   -3.673
    4604  -11.099   -5.016
    4605  -11.340   -5.109
    4606  -10.535   -5.265
    4607  -12.001   -5.364
    4608  -11.766   -5.409
    4609  -11.474   -7.601
    4610  -11.488   -7.192
    4611  -11.651   -9.417
    4612  -10.835   -7.334
    4613   -9.219   -7.512
    4614   -9.086   -7.335
    4615   -9.955   -6.327
    4616  -10.871   -6.041
    4617   -8.164   -6.839
    4618   -7.218   -8.328
    4619   -9.456   -7.818
    4620   -8.546   -9.512
    4621  -10.085   -9.240
    4622  -10.162   -8.532
    4623  -11.038   -7.255
    4624   -9.595   -8.460
    4625  -11.741   -6.899
    4626  -12.627   -4.714
    4627  -11.413   -4.694
    4628   -9.534   -6.659
    4629  -10.242   -6.938
    4630   -9.764   -4.843
    4631  -11.645   -3.918
    4632  -11.941   -4.943
    4633  -10.209   -7.800
    4634  -11.620   -5.353
    4635  -10.454   -4.606
    4636   -9.323   -4.043
    4637   -9.451   -2.968
    4638   -9.560   -1.347
    4639  -10.877   -4.870
    4640   -9.000   -6.034
    4641   -8.893   -6.075
    4642   -9.548   -5.861
    4643  -10.564   -4.780
    4644  -10.708   -4.703
    4645  -11.473   -5.670
    4646  -12.050   -4.947
    4647  -10.187   -5.520
    4648  -11.231   -6.242
    4649  -11.590   -7.336
    4650  -12.892   -8.502
    4651  -10.610   -7.684
    4652  -12.436   -6.900
    4653  -12.669   -3.964
    4654  -12.935   -2.748
    4655  -12.261   -6.451
    4656  -12.860   -6.966
    4657  -14.092   -6.630
    4658  -13.091   -4.177
    4659  -12.619   -3.164
    4660  -14.210   -4.884
    4661  -12.542   -7.035
    4662  -12.360   -7.665
    4663  -11.699   -4.702
    4664  -12.992   -4.377
    4665  -11.454   -6.236
    4666  -10.969   -8.403
    4667  -11.371   -3.688
    4668  -10.937   -1.810
    4669  -13.532   -3.216
    4670  -10.177   -3.927
    4671  -12.632   -5.378
    4672  -10.742   -5.283
    4673  -10.873   -3.834
    4674  -10.276   -6.702
    4675  -11.338   -5.140
    4676  -10.328   -4.761
    4677   -9.155   -4.876
    4678   -8.812   -5.688
    4679   -8.019   -7.686
    4680   -9.912   -7.353
    4681   -9.275   -5.878
    4682   -8.646   -3.788
    4683  -10.461   -1.553
    4684   -9.631   -2.342
    4685   -9.299   -3.008
    4686  -11.086   -0.355
    4687   -9.922   -2.432
    4688  -11.096   -2.200
    4689  -10.593   -2.989
    4690  -11.179   -3.464
    4691  -12.162   -6.359
    4692  -11.793   -5.513
    4693  -12.383   -5.779
    4694  -13.407   -5.836
    4695  -11.943   -4.336
    4696  -12.774   -8.388
    4697  -12.441   -6.467
    4698  -11.167   -6.875
    4699  -10.257   -8.224
    4700  -10.348   -6.757
    4701  -10.490   -6.263
    4702   -9.930   -3.991
    4703  -12.527   -5.507
    4704  -11.520   -2.861
    4705  -11.708   -3.401
    4706  -11.933   -6.018
    4707  -11.835   -3.539
    4708  -12.445   -3.524
    4709  -11.337   -2.170
    4710  -11.916   -2.597
    4711  -12.231   -0.449
    4712  -12.280   -0.431
    4713  -13.170   -2.972
    4714  -11.741   -3.575
    4715  -10.669   -1.751
    4716   -9.767   -1.549
    4717   -9.832   -0.841
    4718  -11.237   -0.456
    4719  -12.519   -3.479
    4720  -13.450   -2.891
    4721  -12.547   -2.846
    4722  -12.900   -5.952
    4723  -13.257   -3.225
    4724  -12.605   -2.344
    4725  -12.950   -1.737
    4726  -12.552    0.774
    4727  -13.122    2.223
    4728  -14.731   -2.190
    4729  -14.809   -3.148
    4730  -15.719    0.205
    4731  -16.268    0.137
    4732  -17.183   -0.511
    4733  -16.979   -0.023
    4734  -16.288   -0.790
    4735  -16.590    0.215
    4736  -17.557    0.019
    4737  -15.868    2.672
    4738  -14.831    0.971
    4739  -13.644    3.239
    4740  -13.274    2.500
    4741  -12.185    1.829
    4742  -12.803    0.523
    4743  -13.966    1.952
    4744  -13.425    2.683
    4745  -13.591    2.403
    4746  -13.135    3.318
    4747  -14.136    0.166
    4748  -15.965    0.323
    4749  -16.245   -0.094
    4750  -15.524    1.428
    4751  -14.480    4.341
    4752  -14.171    1.468
    4753  -15.723   -0.542
    4754  -14.431   -3.317
    4755  -14.184   -1.399
    4756  -12.982   -2.520
    4757  -12.475   -5.797
    4758  -14.366   -5.727
    4759  -15.392   -4.578
    4760  -13.658   -6.319
    4761  -15.726   -5.622
    4762  -13.666   -7.848
    4763  -14.446   -6.862
    4764  -14.931   -7.912
    4765  -16.658   -7.541
    4766  -16.624   -5.221
    4767  -17.001   -3.484
    4768  -16.363   -3.066
    4769  -14.639   -2.099
    4770  -16.187   -4.356
    4771  -16.213   -3.640
    4772  -16.323   -2.361
    4773  -15.503   -3.936
    4774  -13.500   -2.107
    4775  -13.068   -4.020
    4776  -11.640   -2.885
    4777  -12.863   -4.854
    4778  -13.081   -4.620
    4779  -12.624   -5.486
    4780  -14.046   -3.383
    4781  -13.804   -2.667
    4782  -13.423   -2.561
    4783  -15.112   -3.731
    4784  -14.555   -5.143
    4785  -12.847   -4.191
    4786  -14.050   -3.135
    4787  -11.568   -7.346
    4788  -12.666   -5.661
    4789  -12.440   -6.036
    4790  -14.064   -5.025
    4791  -12.389   -3.873
    4792  -12.554   -0.696
    4793  -11.972   -3.342
    4794  -13.097   -1.126
    4795  -13.016   -1.126
    4796  -13.784   -0.195
    4797  -12.623   -1.424
    4798  -14.067   -0.538
    4799  -15.588    0.980
    4800  -15.649    0.772
    4801  -14.142   -1.274
    4802  -14.775   -0.779
    4803  -13.300    1.040
    4804  -15.002    1.798
    4805  -13.562    0.680
    4806  -10.068   -0.710
    4807  -10.776   -1.120
    4808  -11.383   -1.177
    4809  -12.900   -1.466
    4810  -12.369   -0.099
    4811  -11.507   -0.104
    4812  -12.125    0.720
    4813  -10.727   -1.980
    4814  -10.462   -2.267
    4815  -12.049   -1.137
    4816  -12.068   -2.715
    4817  -13.994   -2.413
    4818  -15.817   -3.248
    4819  -14.372   -1.690
    4820  -14.127   -1.703
    4821  -15.545   -2.428
    4822  -14.657   -1.377
    4823  -14.097   -3.267
    4824  -15.542   -1.673
    4825  -14.552   -1.768
    4826  -14.947    1.011
    4827  -13.007   -1.647
    4828  -13.194   -0.817
    4829  -15.973   -3.911
    4830  -16.079   -1.958
    4831  -15.494   -0.172
    4832  -15.753   -0.412
    4833  -14.682   -1.539
    4834  -15.948   -4.865
    4835  -14.542   -6.137
    4836  -12.983   -4.624
    4837  -13.475   -3.321
    4838  -16.831   -2.251
    4839  -15.814   -4.257
    4840  -14.801   -6.297
    4841  -16.821   -4.786
    4842  -16.461   -3.356
    4843  -17.772   -2.435
    4844  -16.725   -1.187
    4845  -15.857   -1.052
    4846  -17.190    0.069
    4847  -16.500    0.113
    4848  -16.418   -1.028
    4849  -14.814   -1.452
    4850  -15.891   -4.390
    4851  -16.470   -2.803
    4852  -15.702   -4.140
    4853  -17.120   -4.562
    4854  -16.365   -2.576
    4855  -16.785   -3.646
    4856  -17.645   -4.778
    4857  -18.534   -2.853
    4858  -18.281   -1.948
    4859  -16.403   -1.151
    4860  -14.802   -0.678
    4861  -13.811   -0.730
    4862  -13.374    1.654
    4863  -13.675   -0.497
    4864  -13.986    2.718
    4865  -14.563    1.974
    4866  -14.599    0.788
    4867  -13.411   -0.198
    4868  -13.336   -0.742
    4869  -14.685   -1.767
    4870  -14.923   -2.805
    4871  -14.888   -1.928
    4872  -16.784   -0.512
    4873  -15.280   -1.354
    4874  -13.993   -1.551
    4875  -12.871   -0.367
    4876  -13.542    0.755
    4877  -12.771    3.095
    4878  -11.669    3.620
    4879  -11.262    4.234
    4880  -12.010    3.664
    4881  -13.349   -1.038
    4882  -13.030    0.472
    4883  -12.305    1.297
    4884  -13.082    1.324
    4885  -12.010    1.769
    4886  -14.401    3.410
    4887  -15.547    1.359
    4888  -16.709   -0.500
    4889  -16.868   -0.930
    4890  -18.099   -1.844
    4891  -16.365   -1.642
    4892  -15.359   -0.393
    4893  -12.960    0.161
    4894  -14.248   -0.936
    4895  -13.635   -1.082
    4896  -12.263    0.032
    4897  -12.051   -0.794
    4898  -11.584   -3.080
    4899  -12.308   -3.139
    4900  -13.408   -1.352
    4901  -13.163   -0.955
    4902  -13.040   -1.938
    4903  -14.666   -3.317
    4904  -13.060   -1.961
    4905  -13.229   -2.614
    4906  -14.186   -1.826
    4907  -14.453   -1.435
    4908  -14.220   -2.745
    4909  -12.800   -2.167
    4910  -13.928   -1.998
    4911  -11.906   -2.378
    4912  -12.900   -2.155
    4913  -10.949   -4.511
    4914  -10.480   -3.071
    4915  -11.368   -4.681
    4916  -11.431   -4.362
    4917  -13.883   -4.420
    4918  -14.492   -4.449
    4919  -13.870   -7.099
    4920  -12.760   -6.585
    4921  -14.410   -4.324
    4922  -13.725   -5.519
    4923  -12.433   -3.485
    4924  -15.440   -4.094
    4925  -13.467   -7.130
    4926  -13.456   -7.783
    4927  -13.399   -3.414
    4928  -13.108   -3.856
    4929  -12.750   -4.948
    4930  -13.840   -1.681
    4931  -13.693   -3.086
    4932  -13.166   -2.173
    4933  -14.313   -1.098
    4934  -14.390   -2.023
    4935  -12.765   -4.308
    4936  -14.279   -4.167
    4937  -14.897   -3.479
    4938  -15.142   -3.059
    4939  -14.656   -2.270
    4940  -13.276   -1.016
    4941  -13.264   -2.930
    4942  -14.237   -1.468
    4943  -12.601   -3.577
    4944  -11.211   -2.758
    4945  -11.939   -0.933
    4946  -11.604   -0.194
    4947  -13.252    0.621
    4948  -13.868   -0.091
    4949  -14.481    1.778
    4950  -14.724    1.241
    4951  -13.563   -0.550
    4952  -15.324   -1.565
    4953  -14.334   -2.305
    4954  -14.603   -3.312
    4955  -14.035   -2.051
    4956  -13.594    0.357
    4957  -12.337   -0.206
    4958  -11.397   -0.180
    4959  -10.758   -2.228
    4960  -10.439   -4.576
    4961  -10.817   -4.628
    4962  -11.687   -4.363
    4963  -10.428   -5.902
    4964  -10.111   -4.846
    4965  -11.547   -4.746
    4966  -11.197   -3.313
    4967  -11.565   -3.380
    4968  -11.977   -6.662
    4969  -11.975   -4.927
    4970  -11.913   -2.994
    4971  -10.289   -3.720
    4972   -9.426   -3.880
    4973   -9.771   -5.322
    4974   -8.147   -3.279
    4975   -6.658   -4.687
    4976   -7.304   -5.133
    4977   -8.303   -7.274
    4978   -9.766   -4.523
    4979  -10.132   -1.559
    4980   -9.184    0.428
    4981  -10.084   -0.531
    4982   -9.213   -0.484
    4983   -9.970    0.542
    4984   -9.893   -1.929
    4985   -8.943   -3.554
    4986  -10.053   -4.941
    4987   -8.979   -6.252
    4988   -6.417   -2.855
    4989   -8.812   -4.208
    4990   -6.285   -4.175
    4991   -7.758   -2.522
    4992   -8.544   -5.018
    4993   -8.894   -8.117
    4994  -10.334   -7.883
    4995   -8.647   -5.622
    4996   -6.340   -2.872
    4997   -5.884   -1.788
    4998   -4.798   -3.438
    4999   -5.620   -4.838
    5000   -6.376   -5.116
    5001   -6.892   -2.943
    5002   -6.650   -2.584
    5003   -6.072   -3.945
    5004   -5.713   -5.013
    5005   -7.533   -4.822
    5006   -7.899   -4.846
    5007   -8.604   -6.006
    5008   -8.893   -5.771
    5009   -9.053   -4.662
    5010   -8.103   -5.911
    5011   -8.234   -4.064
    5012   -6.969   -5.401
    5013   -8.468   -5.485
    5014   -8.026   -5.622
    5015   -8.245   -6.533
    5016   -7.167   -4.900
    5017   -5.845   -6.342
    5018   -6.538   -4.500
    5019   -5.698   -3.338
    5020   -6.978   -3.114
    5021   -7.899   -2.940
    5022   -6.436   -0.943
    5023   -5.557   -2.834
    5024   -5.646   -4.065
    5025   -6.413   -3.945
    5026   -5.690   -2.718
    5027   -5.917   -3.689
    5028   -5.475   -0.471
    5029   -3.593    0.301
    5030   -3.763   -0.547
    5031   -4.627    0.268
    5032   -5.405    0.891
    5033   -5.820   -0.981
    5034   -8.420   -0.760
    5035   -8.575    1.142
    5036  -10.460    2.589
    5037   -8.215    2.578
    5038   -6.544   -1.408
    5039   -6.975   -2.247
    5040   -6.286   -0.377
    5041   -3.915   -2.052
    5042   -4.645   -4.683
    5043   -5.270   -8.359
    5044   -5.398   -6.243
    5045   -7.474   -5.287
    5046   -7.117   -5.778
    5047   -7.098   -5.904
    5048   -5.763   -7.927
    5049   -5.156   -6.219
    5050   -6.792   -8.549
    5051   -7.014   -5.558
    5052   -7.601   -4.962
    5053   -5.300   -4.198
    5054   -5.712   -5.647
    5055   -5.566   -3.991
    5056   -6.472   -3.185
    5057   -6.813   -4.021
    5058   -6.339   -3.150
    5059   -7.962   -4.063
    5060   -8.663   -4.568
    5061   -7.808   -3.342
    5062   -7.408   -2.465
    5063   -8.378   -5.343
    5064   -8.583   -5.068
    5065   -9.774   -3.697
    5066   -8.282   -2.296
    5067   -9.043   -0.476
    5068   -9.380   -0.621
    5069   -9.021   -2.016
    5070   -8.519   -3.281
    5071   -7.657   -4.147
    5072   -9.072   -2.990
    5073   -8.574   -4.430
    5074   -9.070   -2.188
    5075   -5.826   -4.463
    5076   -6.270   -2.835
    5077   -7.538   -0.672
    5078   -7.592   -0.908
    5079   -7.379   -0.087
    5080   -7.410   -1.370
    5081   -8.777   -0.145
    5082   -9.281    1.488
    5083   -7.919    1.087
    5084   -6.595    1.777
    5085   -6.703   -0.195
    5086   -5.107    1.379
    5087   -5.155    4.297
    5088   -5.132    5.880
    5089   -6.972    5.484
    5090   -7.833    7.398
    5091   -6.442    7.582
    5092   -6.626    7.146
    5093   -5.168    8.452
    5094   -8.089    7.171
    5095   -9.334    4.866
    5096   -8.797    3.755
    5097   -9.599    4.029
    5098   -8.805    1.750
    5099   -7.569    0.615
    5100   -7.267   -0.042
    5101   -7.242   -0.420
    5102   -9.248   -1.221
    5103   -8.145    0.597
    5104   -8.960    2.155
    5105   -9.757    0.613
    5106  -10.131    1.157
    5107  -10.413    0.155
    5108   -9.816   -0.172
    5109  -10.283    0.667
    5110  -10.018   -0.752
    5111   -9.066   -0.720
    5112   -6.981   -0.544
    5113   -6.710    1.523
    5114   -6.653   -0.334
    5115   -7.567   -1.335
    5116  -10.734   -3.227
    5117  -11.359   -4.268
    5118  -10.993   -4.013
    5119  -11.599   -4.472
    5120  -12.753   -2.197
    5121  -11.481   -2.644
    5122  -11.025   -0.451
    5123  -10.102    0.884
    5124   -9.883    1.567
    5125   -9.261    5.777
    5126   -9.810    3.379
    5127   -9.074    3.186
    5128   -9.442    3.238
    5129   -9.660    5.008
    5130   -8.959    3.669
    5131   -8.943    3.570
    5132  -10.758    2.724
    5133  -11.642    1.278
    5134   -9.770    2.901
    5135  -10.851    0.063
    5136  -11.107   -0.501
    5137  -11.525    0.747
    5138  -13.028    0.235
    5139  -12.882   -0.221
    5140  -12.185   -0.529
    5141  -12.512   -0.825
    5142   -9.322   -1.330
    5143  -10.692   -2.428
    5144   -9.837   -4.178
    5145  -11.859   -2.773
    5146  -13.278   -2.279
    5147  -12.003   -0.523
    5148  -12.999    1.585
    5149  -12.141    1.655
    5150  -12.485    2.531
    5151  -12.601   -1.048
    5152  -13.199   -0.759
    5153  -12.369   -1.061
    5154  -12.333   -0.969
    5155  -10.719    0.108
    5156  -10.565   -0.143
    5157  -11.669    0.868
    5158  -10.075   -0.967
    5159   -8.782   -2.679
    5160   -9.930   -1.703
    5161   -7.688   -3.039
    5162   -7.223   -3.732
    5163  -11.365   -3.590
    5164  -11.550   -4.037
    5165  -11.813   -4.699
    5166  -11.693   -3.885
    5167  -11.967   -2.744
    5168  -11.283   -2.715
    5169  -11.129   -4.332
    5170  -10.699   -5.041
    5171  -11.031   -4.962
    5172  -12.001   -5.200
    5173  -12.750   -2.835
    5174  -12.733   -2.634
    5175  -11.782   -3.594
    5176  -11.355   -3.097
    5177  -11.823   -2.944
    5178  -12.650   -2.867
    5179  -12.542   -3.434
    5180  -13.929   -5.720
    5181  -12.141   -5.779
    5182  -12.561   -5.536
    5183  -13.147   -8.528
    5184  -13.569   -8.700
    5185  -13.446   -6.762
    5186  -11.891   -8.535
    5187  -12.200   -6.777
    5188  -12.566   -8.247
    5189  -11.404   -6.782
    5190   -9.917   -4.628
    5191   -9.530   -2.983
    5192  -10.762   -4.342
    5193   -9.456   -3.979
